file,path,class,slot,populated,total,percentage
kb/disorders/Non-Small_Cell_Lung_Cancer.yaml,treatments[1].treatment_term,TreatmentDescriptor,term,1,1,100.0
kb/disorders/Non-Small_Cell_Lung_Cancer.yaml,treatments[2],Treatment,evidence,1,1,100.0
kb/disorders/Non-Small_Cell_Lung_Cancer.yaml,treatments[2].treatment_term,TreatmentDescriptor,term,1,1,100.0
kb/disorders/Non-Small_Cell_Lung_Cancer.yaml,treatments[3],Treatment,evidence,1,1,100.0
kb/disorders/Non-Small_Cell_Lung_Cancer.yaml,treatments[3].treatment_term,TreatmentDescriptor,term,1,1,100.0
kb/disorders/Non-Small_Cell_Lung_Cancer.yaml,treatments[4],Treatment,evidence,1,1,100.0
kb/disorders/Non-Small_Cell_Lung_Cancer.yaml,treatments[4].treatment_term,TreatmentDescriptor,term,1,1,100.0
kb/disorders/Non-Small_Cell_Lung_Cancer.yaml,datasets[0],Dataset,evidence,0,1,0.0
kb/disorders/Non-Small_Cell_Lung_Cancer.yaml,datasets[0].organism,OrganismDescriptor,term,1,1,100.0
kb/disorders/Non-Small_Cell_Lung_Cancer.yaml,datasets[0].sample_types[0],SampleTypeDescriptor,term,0,1,0.0
kb/disorders/Non-Small_Cell_Lung_Cancer.yaml,datasets[0].sample_types[0].tissue_term,AnatomicalEntityDescriptor,term,1,1,100.0
kb/disorders/Non-Small_Cell_Lung_Cancer.yaml,datasets[1],Dataset,evidence,0,1,0.0
kb/disorders/Non-Small_Cell_Lung_Cancer.yaml,datasets[1].organism,OrganismDescriptor,term,1,1,100.0
kb/disorders/Non-Small_Cell_Lung_Cancer.yaml,datasets[1].sample_types[0],SampleTypeDescriptor,term,0,1,0.0
kb/disorders/Non-Small_Cell_Lung_Cancer.yaml,datasets[1].sample_types[0].tissue_term,AnatomicalEntityDescriptor,term,1,1,100.0
kb/disorders/Obesity.yaml,(root),Disease,datasets,1,1,100.0
kb/disorders/Obesity.yaml,disease_term,DiseaseDescriptor,term,1,1,100.0
kb/disorders/Obesity.yaml,pathophysiology[0],Pathophysiology,evidence,1,1,100.0
kb/disorders/Obesity.yaml,pathophysiology[0].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Obesity.yaml,pathophysiology[1],Pathophysiology,evidence,1,1,100.0
kb/disorders/Obesity.yaml,pathophysiology[1].cell_types[0],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Obesity.yaml,pathophysiology[1].cell_types[1],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Obesity.yaml,pathophysiology[1].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Obesity.yaml,pathophysiology[2],Pathophysiology,evidence,1,1,100.0
kb/disorders/Obesity.yaml,pathophysiology[2].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Obesity.yaml,pathophysiology[3],Pathophysiology,evidence,1,1,100.0
kb/disorders/Obesity.yaml,pathophysiology[3].cell_types[0],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Obesity.yaml,pathophysiology[3].cell_types[1],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Obesity.yaml,pathophysiology[3].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Obesity.yaml,pathophysiology[4],Pathophysiology,evidence,1,1,100.0
kb/disorders/Obesity.yaml,pathophysiology[4].cell_types[0],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Obesity.yaml,pathophysiology[4].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Obesity.yaml,pathophysiology[4].biological_processes[1],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Obesity.yaml,phenotypes[0],Phenotype,evidence,0,1,0.0
kb/disorders/Obesity.yaml,phenotypes[0].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Obesity.yaml,phenotypes[1],Phenotype,evidence,1,1,100.0
kb/disorders/Obesity.yaml,phenotypes[1].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Obesity.yaml,phenotypes[2],Phenotype,evidence,0,1,0.0
kb/disorders/Obesity.yaml,phenotypes[2].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Obesity.yaml,phenotypes[3],Phenotype,evidence,0,1,0.0
kb/disorders/Obesity.yaml,phenotypes[3].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Obesity.yaml,phenotypes[4],Phenotype,evidence,0,1,0.0
kb/disorders/Obesity.yaml,phenotypes[4].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Obesity.yaml,phenotypes[5],Phenotype,evidence,0,1,0.0
kb/disorders/Obesity.yaml,phenotypes[5].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Obesity.yaml,phenotypes[6],Phenotype,evidence,0,1,0.0
kb/disorders/Obesity.yaml,phenotypes[6].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Obesity.yaml,biochemical[0],Biochemical,evidence,0,1,0.0
kb/disorders/Obesity.yaml,biochemical[1],Biochemical,evidence,0,1,0.0
kb/disorders/Obesity.yaml,biochemical[2],Biochemical,evidence,0,1,0.0
kb/disorders/Obesity.yaml,biochemical[3],Biochemical,evidence,0,1,0.0
kb/disorders/Obesity.yaml,genetic[0],Genetic,evidence,0,1,0.0
kb/disorders/Obesity.yaml,genetic[1],Genetic,evidence,0,1,0.0
kb/disorders/Obesity.yaml,genetic[2],Genetic,evidence,0,1,0.0
kb/disorders/Obesity.yaml,genetic[3],Genetic,evidence,0,1,0.0
kb/disorders/Obesity.yaml,genetic[4],Genetic,evidence,0,1,0.0
kb/disorders/Obesity.yaml,environmental[0],Environmental,evidence,0,1,0.0
kb/disorders/Obesity.yaml,environmental[1],Environmental,evidence,0,1,0.0
kb/disorders/Obesity.yaml,environmental[2],Environmental,evidence,0,1,0.0
kb/disorders/Obesity.yaml,environmental[3],Environmental,evidence,0,1,0.0
kb/disorders/Obesity.yaml,environmental[4],Environmental,evidence,0,1,0.0
kb/disorders/Obesity.yaml,treatments[0],Treatment,evidence,0,1,0.0
kb/disorders/Obesity.yaml,treatments[0].treatment_term,TreatmentDescriptor,term,1,1,100.0
kb/disorders/Obesity.yaml,treatments[1],Treatment,evidence,0,1,0.0
kb/disorders/Obesity.yaml,treatments[1].treatment_term,TreatmentDescriptor,term,1,1,100.0
kb/disorders/Obesity.yaml,treatments[2],Treatment,evidence,0,1,0.0
kb/disorders/Obesity.yaml,treatments[2].treatment_term,TreatmentDescriptor,term,1,1,100.0
kb/disorders/Obesity.yaml,treatments[3],Treatment,evidence,0,1,0.0
kb/disorders/Obesity.yaml,treatments[3].treatment_term,TreatmentDescriptor,term,1,1,100.0
kb/disorders/Obesity.yaml,treatments[4],Treatment,evidence,0,1,0.0
kb/disorders/Obesity.yaml,treatments[4].treatment_term,TreatmentDescriptor,term,1,1,100.0
kb/disorders/Obesity.yaml,treatments[5],Treatment,evidence,0,1,0.0
kb/disorders/Obesity.yaml,treatments[5].treatment_term,TreatmentDescriptor,term,1,1,100.0
kb/disorders/Obesity.yaml,datasets[0],Dataset,evidence,0,1,0.0
kb/disorders/Obesity.yaml,datasets[0].organism,OrganismDescriptor,term,1,1,100.0
kb/disorders/Obesity.yaml,datasets[0].sample_types[0],SampleTypeDescriptor,term,0,1,0.0
kb/disorders/Obesity.yaml,datasets[0].sample_types[0].tissue_term,AnatomicalEntityDescriptor,term,1,1,100.0
kb/disorders/Obesity.yaml,datasets[1],Dataset,evidence,0,1,0.0
kb/disorders/Obesity.yaml,datasets[1].organism,OrganismDescriptor,term,1,1,100.0
kb/disorders/Obesity.yaml,datasets[1].sample_types[0],SampleTypeDescriptor,term,0,1,0.0
kb/disorders/Obesity.yaml,datasets[1].sample_types[0].tissue_term,AnatomicalEntityDescriptor,term,1,1,100.0
kb/disorders/Obesity.yaml,datasets[2],Dataset,evidence,0,1,0.0
kb/disorders/Obesity.yaml,datasets[2].organism,OrganismDescriptor,term,1,1,100.0
kb/disorders/Obesity.yaml,datasets[2].sample_types[0],SampleTypeDescriptor,term,0,1,0.0
kb/disorders/Obesity.yaml,datasets[2].sample_types[0].tissue_term,AnatomicalEntityDescriptor,term,1,1,100.0
kb/disorders/Obesity.yaml,datasets[3],Dataset,evidence,0,1,0.0
kb/disorders/Obesity.yaml,datasets[3].organism,OrganismDescriptor,term,1,1,100.0
kb/disorders/Obesity.yaml,datasets[3].sample_types[0],SampleTypeDescriptor,term,0,1,0.0
kb/disorders/Obesity.yaml,datasets[3].sample_types[0].tissue_term,AnatomicalEntityDescriptor,term,1,1,100.0
kb/disorders/Obstructive_Sleep_Apnea.yaml,(root),Disease,datasets,0,1,0.0
kb/disorders/Obstructive_Sleep_Apnea.yaml,disease_term,DiseaseDescriptor,term,1,1,100.0
kb/disorders/Obstructive_Sleep_Apnea.yaml,pathophysiology[0],Pathophysiology,evidence,1,1,100.0
kb/disorders/Obstructive_Sleep_Apnea.yaml,pathophysiology[0].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Obstructive_Sleep_Apnea.yaml,pathophysiology[1],Pathophysiology,evidence,1,1,100.0
kb/disorders/Obstructive_Sleep_Apnea.yaml,pathophysiology[1].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Obstructive_Sleep_Apnea.yaml,pathophysiology[2],Pathophysiology,evidence,1,1,100.0
kb/disorders/Obstructive_Sleep_Apnea.yaml,pathophysiology[2].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Obstructive_Sleep_Apnea.yaml,pathophysiology[3],Pathophysiology,evidence,1,1,100.0
kb/disorders/Obstructive_Sleep_Apnea.yaml,pathophysiology[4],Pathophysiology,evidence,1,1,100.0
kb/disorders/Obstructive_Sleep_Apnea.yaml,pathophysiology[4].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Obstructive_Sleep_Apnea.yaml,phenotypes[0],Phenotype,evidence,0,1,0.0
kb/disorders/Obstructive_Sleep_Apnea.yaml,phenotypes[0].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Obstructive_Sleep_Apnea.yaml,phenotypes[1],Phenotype,evidence,0,1,0.0
kb/disorders/Obstructive_Sleep_Apnea.yaml,phenotypes[1].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Obstructive_Sleep_Apnea.yaml,phenotypes[2],Phenotype,evidence,1,1,100.0
kb/disorders/Obstructive_Sleep_Apnea.yaml,phenotypes[2].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Obstructive_Sleep_Apnea.yaml,phenotypes[3],Phenotype,evidence,0,1,0.0
kb/disorders/Obstructive_Sleep_Apnea.yaml,phenotypes[3].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Obstructive_Sleep_Apnea.yaml,phenotypes[4],Phenotype,evidence,0,1,0.0
kb/disorders/Obstructive_Sleep_Apnea.yaml,phenotypes[4].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Obstructive_Sleep_Apnea.yaml,phenotypes[5],Phenotype,evidence,1,1,100.0
kb/disorders/Obstructive_Sleep_Apnea.yaml,phenotypes[5].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Obstructive_Sleep_Apnea.yaml,phenotypes[6],Phenotype,evidence,1,1,100.0
kb/disorders/Obstructive_Sleep_Apnea.yaml,phenotypes[6].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Obstructive_Sleep_Apnea.yaml,biochemical[0],Biochemical,evidence,0,1,0.0
kb/disorders/Obstructive_Sleep_Apnea.yaml,biochemical[1],Biochemical,evidence,0,1,0.0
kb/disorders/Obstructive_Sleep_Apnea.yaml,biochemical[2],Biochemical,evidence,0,1,0.0
kb/disorders/Obstructive_Sleep_Apnea.yaml,genetic[0],Genetic,evidence,0,1,0.0
kb/disorders/Obstructive_Sleep_Apnea.yaml,genetic[1],Genetic,evidence,0,1,0.0
kb/disorders/Obstructive_Sleep_Apnea.yaml,environmental[0],Environmental,evidence,0,1,0.0
kb/disorders/Obstructive_Sleep_Apnea.yaml,environmental[1],Environmental,evidence,0,1,0.0
kb/disorders/Obstructive_Sleep_Apnea.yaml,environmental[2],Environmental,evidence,0,1,0.0
kb/disorders/Obstructive_Sleep_Apnea.yaml,environmental[3],Environmental,evidence,0,1,0.0
kb/disorders/Obstructive_Sleep_Apnea.yaml,environmental[4],Environmental,evidence,0,1,0.0
kb/disorders/Obstructive_Sleep_Apnea.yaml,treatments[0],Treatment,evidence,0,1,0.0
kb/disorders/Obstructive_Sleep_Apnea.yaml,treatments[1],Treatment,evidence,0,1,0.0
kb/disorders/Obstructive_Sleep_Apnea.yaml,treatments[2],Treatment,evidence,0,1,0.0
kb/disorders/Obstructive_Sleep_Apnea.yaml,treatments[3],Treatment,evidence,0,1,0.0
kb/disorders/Obstructive_Sleep_Apnea.yaml,treatments[4],Treatment,evidence,0,1,0.0
kb/disorders/Obstructive_Sleep_Apnea.yaml,treatments[5],Treatment,evidence,0,1,0.0
kb/disorders/Obstructive_Sleep_Apnea.yaml,treatments[6],Treatment,evidence,0,1,0.0
kb/disorders/Osteoarthritis.yaml,(root),Disease,datasets,0,1,0.0
kb/disorders/Osteoarthritis.yaml,disease_term,DiseaseDescriptor,term,1,1,100.0
kb/disorders/Osteoarthritis.yaml,has_subtypes[0],Subtype,evidence,0,1,0.0
kb/disorders/Osteoarthritis.yaml,has_subtypes[1],Subtype,evidence,0,1,0.0
kb/disorders/Osteoarthritis.yaml,has_subtypes[2],Subtype,evidence,0,1,0.0
kb/disorders/Osteoarthritis.yaml,pathophysiology[0],Pathophysiology,evidence,1,1,100.0
kb/disorders/Osteoarthritis.yaml,pathophysiology[0].cell_types[0],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Osteoarthritis.yaml,pathophysiology[0].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Osteoarthritis.yaml,pathophysiology[1],Pathophysiology,evidence,1,1,100.0
kb/disorders/Osteoarthritis.yaml,pathophysiology[1].cell_types[0],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Osteoarthritis.yaml,pathophysiology[1].cell_types[1],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Osteoarthritis.yaml,pathophysiology[2],Pathophysiology,evidence,1,1,100.0
kb/disorders/Osteoarthritis.yaml,pathophysiology[2].cell_types[0],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Osteoarthritis.yaml,pathophysiology[2].cell_types[1],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Osteoarthritis.yaml,pathophysiology[2].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Osteoarthritis.yaml,phenotypes[0],Phenotype,evidence,0,1,0.0
kb/disorders/Osteoarthritis.yaml,phenotypes[0].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Osteoarthritis.yaml,phenotypes[1],Phenotype,evidence,0,1,0.0
kb/disorders/Osteoarthritis.yaml,phenotypes[1].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Osteoarthritis.yaml,phenotypes[2],Phenotype,evidence,0,1,0.0
kb/disorders/Osteoarthritis.yaml,phenotypes[2].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Osteoarthritis.yaml,phenotypes[3],Phenotype,evidence,0,1,0.0
kb/disorders/Osteoarthritis.yaml,phenotypes[3].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Osteoarthritis.yaml,phenotypes[4],Phenotype,evidence,0,1,0.0
kb/disorders/Osteoarthritis.yaml,phenotypes[4].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Osteoarthritis.yaml,genetic[0],Genetic,evidence,0,1,0.0
kb/disorders/Osteoarthritis.yaml,genetic[1],Genetic,evidence,0,1,0.0
kb/disorders/Osteoarthritis.yaml,genetic[2],Genetic,evidence,0,1,0.0
kb/disorders/Osteoarthritis.yaml,genetic[3],Genetic,evidence,0,1,0.0
kb/disorders/Osteoarthritis.yaml,environmental[0],Environmental,evidence,0,1,0.0
kb/disorders/Osteoarthritis.yaml,environmental[1],Environmental,evidence,0,1,0.0
kb/disorders/Osteoarthritis.yaml,environmental[2],Environmental,evidence,0,1,0.0
kb/disorders/Osteoarthritis.yaml,environmental[3],Environmental,evidence,0,1,0.0
kb/disorders/Osteoarthritis.yaml,treatments[0],Treatment,evidence,0,1,0.0
kb/disorders/Osteoarthritis.yaml,treatments[1],Treatment,evidence,0,1,0.0
kb/disorders/Osteoarthritis.yaml,treatments[2],Treatment,evidence,0,1,0.0
kb/disorders/Osteoarthritis.yaml,treatments[3],Treatment,evidence,0,1,0.0
kb/disorders/Osteoarthritis.yaml,treatments[4],Treatment,evidence,0,1,0.0
kb/disorders/Osteoarthritis.yaml,treatments[5],Treatment,evidence,0,1,0.0
kb/disorders/Osteoarthritis.yaml,treatments[6],Treatment,evidence,0,1,0.0
kb/disorders/Osteoporosis.yaml,(root),Disease,datasets,0,1,0.0
kb/disorders/Osteoporosis.yaml,disease_term,DiseaseDescriptor,term,1,1,100.0
kb/disorders/Osteoporosis.yaml,pathophysiology[0],Pathophysiology,evidence,1,1,100.0
kb/disorders/Osteoporosis.yaml,pathophysiology[0].cell_types[0],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Osteoporosis.yaml,pathophysiology[0].cell_types[1],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Osteoporosis.yaml,pathophysiology[0].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Osteoporosis.yaml,pathophysiology[1],Pathophysiology,evidence,1,1,100.0
kb/disorders/Osteoporosis.yaml,pathophysiology[1].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Osteoporosis.yaml,pathophysiology[2],Pathophysiology,evidence,1,1,100.0
kb/disorders/Osteoporosis.yaml,phenotypes[0],Phenotype,evidence,1,1,100.0
kb/disorders/Osteoporosis.yaml,phenotypes[0].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Osteoporosis.yaml,phenotypes[1],Phenotype,evidence,0,1,0.0
kb/disorders/Osteoporosis.yaml,phenotypes[1].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Osteoporosis.yaml,phenotypes[2],Phenotype,evidence,0,1,0.0
kb/disorders/Osteoporosis.yaml,phenotypes[2].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Osteoporosis.yaml,phenotypes[3],Phenotype,evidence,0,1,0.0
kb/disorders/Osteoporosis.yaml,phenotypes[3].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Osteoporosis.yaml,phenotypes[4],Phenotype,evidence,0,1,0.0
kb/disorders/Osteoporosis.yaml,phenotypes[4].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Osteoporosis.yaml,biochemical[0],Biochemical,evidence,0,1,0.0
kb/disorders/Osteoporosis.yaml,biochemical[1],Biochemical,evidence,0,1,0.0
kb/disorders/Osteoporosis.yaml,biochemical[2],Biochemical,evidence,0,1,0.0
kb/disorders/Osteoporosis.yaml,biochemical[3],Biochemical,evidence,0,1,0.0
kb/disorders/Osteoporosis.yaml,genetic[0],Genetic,evidence,0,1,0.0
kb/disorders/Osteoporosis.yaml,genetic[1],Genetic,evidence,0,1,0.0
kb/disorders/Osteoporosis.yaml,genetic[2],Genetic,evidence,0,1,0.0
kb/disorders/Osteoporosis.yaml,genetic[3],Genetic,evidence,0,1,0.0
kb/disorders/Osteoporosis.yaml,environmental[0],Environmental,evidence,1,1,100.0
kb/disorders/Osteoporosis.yaml,environmental[1],Environmental,evidence,0,1,0.0
kb/disorders/Osteoporosis.yaml,environmental[2],Environmental,evidence,0,1,0.0
kb/disorders/Osteoporosis.yaml,environmental[3],Environmental,evidence,0,1,0.0
kb/disorders/Osteoporosis.yaml,environmental[4],Environmental,evidence,0,1,0.0
kb/disorders/Osteoporosis.yaml,environmental[5],Environmental,evidence,0,1,0.0
kb/disorders/Osteoporosis.yaml,treatments[0],Treatment,evidence,0,1,0.0
kb/disorders/Osteoporosis.yaml,treatments[1],Treatment,evidence,0,1,0.0
kb/disorders/Osteoporosis.yaml,treatments[2],Treatment,evidence,0,1,0.0
kb/disorders/Osteoporosis.yaml,treatments[3],Treatment,evidence,0,1,0.0
kb/disorders/Osteoporosis.yaml,treatments[4],Treatment,evidence,0,1,0.0
kb/disorders/Osteoporosis.yaml,treatments[5],Treatment,evidence,0,1,0.0
kb/disorders/Osteoporosis.yaml,treatments[6],Treatment,evidence,0,1,0.0
kb/disorders/Parkinsons_Disease.yaml,(root),Disease,datasets,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,disease_term,DiseaseDescriptor,term,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[0],Pathophysiology,evidence,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[0].cell_types[0],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[0].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[0].downstream[0],CausalEdge,evidence,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[0].downstream[1],CausalEdge,evidence,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[0].downstream[2],CausalEdge,evidence,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[0].downstream[3],CausalEdge,evidence,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[1],Pathophysiology,evidence,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[1].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[1].downstream[0],CausalEdge,evidence,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[1].downstream[1],CausalEdge,evidence,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[2],Pathophysiology,evidence,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[2].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[2].downstream[0],CausalEdge,evidence,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[3],Pathophysiology,evidence,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[3].cell_types[0],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[3].cell_types[1],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[3].downstream[0],CausalEdge,evidence,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[4],Pathophysiology,evidence,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[4].cell_types[0],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[4].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[4].biological_processes[1],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[4].downstream[0],CausalEdge,evidence,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[4].downstream[1],CausalEdge,evidence,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[5],Pathophysiology,evidence,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[5].cell_types[0],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[5].cell_types[1],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[5].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[5].downstream[0],CausalEdge,evidence,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[5].downstream[1],CausalEdge,evidence,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[5].downstream[2],CausalEdge,evidence,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[6],Pathophysiology,evidence,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[6].cell_types[0],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[6].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[6].biological_processes[1],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[6].downstream[0],CausalEdge,evidence,0,1,0.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[6].downstream[1],CausalEdge,evidence,0,1,0.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[6].downstream[2],CausalEdge,evidence,0,1,0.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[7],Pathophysiology,evidence,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[7].cell_types[0],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[7].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[7].biological_processes[1],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[7].downstream[0],CausalEdge,evidence,0,1,0.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[7].downstream[1],CausalEdge,evidence,0,1,0.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[7].downstream[2],CausalEdge,evidence,0,1,0.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[8],Pathophysiology,evidence,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[8].cell_types[0],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[8].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[8].biological_processes[1],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[8].downstream[0],CausalEdge,evidence,0,1,0.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[8].downstream[1],CausalEdge,evidence,0,1,0.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[9],Pathophysiology,evidence,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[9].cell_types[0],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[9].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[9].biological_processes[1],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[9].downstream[0],CausalEdge,evidence,0,1,0.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[9].downstream[1],CausalEdge,evidence,0,1,0.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[10],Pathophysiology,evidence,1,1,100.0
kb/disorders/Parkinsons_Disease.yaml,pathophysiology[10].cell_types[0],CellTypeDescriptor,term,1,1,100.0
