gene_symbol,gene_hgnc_id,disease_label,disease_mondo_id,classification,go_id,go_label,mapping_type,confidence,evidence_category
ERCC4,HGNC:3436,xeroderma pigmentosum group F,MONDO:0010215,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
ERCC4,HGNC:3436,xeroderma pigmentosum group F,MONDO:0010215,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
ERCC4,HGNC:3436,xeroderma pigmentosum group F,MONDO:0010215,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
ERCC5,HGNC:3437,xeroderma pigmentosum group G,MONDO:0010216,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
ERCC5,HGNC:3437,xeroderma pigmentosum group G,MONDO:0010216,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
ERCC5,HGNC:3437,xeroderma pigmentosum group G,MONDO:0010216,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
ERCC6,HGNC:3438,Cockayne spectrum with or without cerebrooculofacioskeletal syndrome,MONDO:0100506,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
ERCC6,HGNC:3438,Cockayne spectrum with or without cerebrooculofacioskeletal syndrome,MONDO:0100506,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
ERCC6,HGNC:3438,Cockayne spectrum with or without cerebrooculofacioskeletal syndrome,MONDO:0100506,Definitive,GO:0006351,DNA-templated transcription,keyword,high,keyword
ERCC6,HGNC:3438,Cockayne spectrum with or without cerebrooculofacioskeletal syndrome,MONDO:0100506,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
ERCC8,HGNC:3439,Cockayne syndrome type 1,MONDO:0019569,Definitive,GO:0016567,protein ubiquitination,keyword,high,keyword
ERCC8,HGNC:3439,Cockayne syndrome type 1,MONDO:0019569,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
ERCC8,HGNC:3439,Cockayne syndrome type 1,MONDO:0019569,Definitive,GO:0006351,DNA-templated transcription,keyword,high,keyword
ERCC8,HGNC:3439,Cockayne syndrome type 1,MONDO:0019569,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
ERF,HGNC:3444,craniosynostosis 4,MONDO:0010929,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
ERF,HGNC:3444,craniosynostosis 4,MONDO:0010929,Definitive,GO:0010467,gene expression,direct,high,Expression
ERF,HGNC:3444,craniosynostosis 4,MONDO:0010929,Definitive,GO:0006412,translation,inferred,medium,Expression
ESPN,HGNC:13281,nonsyndromic genetic hearing loss,MONDO:0019497,Definitive,GO:0010467,gene expression,direct,high,Expression
ESPN,HGNC:13281,nonsyndromic genetic hearing loss,MONDO:0019497,Definitive,GO:0006412,translation,inferred,medium,Expression
ESPN,HGNC:13281,nonsyndromic genetic hearing loss,MONDO:0019497,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
ESRRB,HGNC:3473,nonsyndromic genetic hearing loss,MONDO:0019497,Definitive,GO:0010467,gene expression,direct,high,Expression
ESRRB,HGNC:3473,nonsyndromic genetic hearing loss,MONDO:0019497,Definitive,GO:0006412,translation,inferred,medium,Expression
ESRRB,HGNC:3473,nonsyndromic genetic hearing loss,MONDO:0019497,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
ETHE1,HGNC:23287,Leigh syndrome,MONDO:0009723,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
ETHE1,HGNC:23287,Leigh syndrome,MONDO:0009723,Definitive,GO:0010467,gene expression,direct,high,Expression
ETHE1,HGNC:23287,Leigh syndrome,MONDO:0009723,Definitive,GO:0006412,translation,inferred,medium,Expression
ETV6,HGNC:3495,thrombocytopenia 5,MONDO:0014536,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
ETV6,HGNC:3495,thrombocytopenia 5,MONDO:0014536,Definitive,GO:0006351,DNA-templated transcription,keyword,high,keyword
ETV6,HGNC:3495,thrombocytopenia 5,MONDO:0014536,Definitive,GO:0005488,binding,keyword,medium,keyword
ETV6,HGNC:3495,thrombocytopenia 5,MONDO:0014536,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
ETV6,HGNC:3495,thrombocytopenia 5,MONDO:0014536,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
EXT1,HGNC:3512,"exostoses, multiple, type 1",MONDO:0007585,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
EXT1,HGNC:3512,"exostoses, multiple, type 1",MONDO:0007585,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
EXT1,HGNC:3512,"exostoses, multiple, type 1",MONDO:0007585,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
EXT1,HGNC:3512,"exostoses, multiple, type 1",MONDO:0007585,Definitive,GO:0023052,signaling,keyword,medium,keyword
EXT1,HGNC:3512,"exostoses, multiple, type 1",MONDO:0007585,Definitive,GO:0009058,biosynthetic process,keyword,medium,keyword
EXT1,HGNC:3512,"exostoses, multiple, type 1",MONDO:0007585,Definitive,GO:0016740,transferase activity,keyword,high,keyword
EXT2,HGNC:3513,"exostoses, multiple, type 2",MONDO:0007586,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
EXT2,HGNC:3513,"exostoses, multiple, type 2",MONDO:0007586,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
EXT2,HGNC:3513,"exostoses, multiple, type 2",MONDO:0007586,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
EXT2,HGNC:3513,"exostoses, multiple, type 2",MONDO:0007586,Definitive,GO:0023052,signaling,keyword,medium,keyword
EXT2,HGNC:3513,"exostoses, multiple, type 2",MONDO:0007586,Definitive,GO:0009058,biosynthetic process,keyword,medium,keyword
EXT2,HGNC:3513,"exostoses, multiple, type 2",MONDO:0007586,Definitive,GO:0016740,transferase activity,keyword,high,keyword
EXT2,HGNC:3513,"exostoses, multiple, type 2",MONDO:0007586,Definitive,GO:0010467,gene expression,direct,high,Expression
EXT2,HGNC:3513,"exostoses, multiple, type 2",MONDO:0007586,Definitive,GO:0006412,translation,inferred,medium,Expression
EYA1,HGNC:3519,branchio-oto-renal syndrome,MONDO:0007029,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
EYA1,HGNC:3519,branchio-oto-renal syndrome,MONDO:0007029,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
EYA1,HGNC:3519,branchio-oto-renal syndrome,MONDO:0007029,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
EYA1,HGNC:3519,branchio-oto-renal syndrome,MONDO:0007029,Definitive,GO:0016791,phosphatase activity,keyword,high,keyword
EYA1,HGNC:3519,branchio-oto-renal syndrome,MONDO:0007029,Definitive,GO:0016311,dephosphorylation,keyword,high,keyword
EYA1,HGNC:3519,branchio-oto-renal syndrome,MONDO:0007029,Definitive,GO:0006351,DNA-templated transcription,keyword,high,keyword
EYA4,HGNC:3522,nonsyndromic genetic hearing loss,MONDO:0019497,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
EYA4,HGNC:3522,nonsyndromic genetic hearing loss,MONDO:0019497,Definitive,GO:0010467,gene expression,direct,high,Expression
EYA4,HGNC:3522,nonsyndromic genetic hearing loss,MONDO:0019497,Definitive,GO:0006412,translation,inferred,medium,Expression
EYS,HGNC:21555,EYS-related retinopathy,MONDO:0800391,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
EYS,HGNC:21555,EYS-related retinopathy,MONDO:0800391,Definitive,GO:0006915,apoptotic process,keyword,high,keyword
EYS,HGNC:21555,EYS-related retinopathy,MONDO:0800391,Definitive,GO:0038023,signaling receptor activity,keyword,medium,keyword
EYS,HGNC:21555,EYS-related retinopathy,MONDO:0800391,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
EYS,HGNC:21555,EYS-related retinopathy,MONDO:0800391,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
EYS,HGNC:21555,EYS-related retinopathy,MONDO:0800391,Definitive,GO:0010467,gene expression,direct,high,Expression
EYS,HGNC:21555,EYS-related retinopathy,MONDO:0800391,Definitive,GO:0006412,translation,inferred,medium,Expression
EZH2,HGNC:3527,Weaver syndrome,MONDO:0010193,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
EZH2,HGNC:3527,Weaver syndrome,MONDO:0010193,Definitive,GO:0016740,transferase activity,keyword,high,keyword
EZH2,HGNC:3527,Weaver syndrome,MONDO:0010193,Definitive,GO:0032259,methylation,keyword,medium,keyword
EZH2,HGNC:3527,Weaver syndrome,MONDO:0010193,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
F10,HGNC:3528,congenital factor X deficiency,MONDO:0009212,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
F10,HGNC:3528,congenital factor X deficiency,MONDO:0009212,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
F10,HGNC:3528,congenital factor X deficiency,MONDO:0009212,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
F11,HGNC:3529,congenital factor XI deficiency,MONDO:0012897,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
F11,HGNC:3529,congenital factor XI deficiency,MONDO:0012897,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
F11,HGNC:3529,congenital factor XI deficiency,MONDO:0012897,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
F12,HGNC:3530,congenital factor XII deficiency,MONDO:0009315,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
F12,HGNC:3530,congenital factor XII deficiency,MONDO:0009315,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
F12,HGNC:3530,congenital factor XII deficiency,MONDO:0009315,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
F13A1,HGNC:3531,"factor XIII, A subunit, deficiency of",MONDO:0013187,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
F13B,HGNC:3534,"factor XIII, b subunit, deficiency of",MONDO:0013190,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
F2,HGNC:3535,thrombophilia due to thrombin defect,MONDO:0008559,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
F2,HGNC:3535,congenital prothrombin deficiency,MONDO:0013361,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
F2,HGNC:3535,congenital prothrombin deficiency,MONDO:0013361,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
F2,HGNC:3535,congenital prothrombin deficiency,MONDO:0013361,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
F5,HGNC:3542,thrombophilia due to activated protein C resistance,MONDO:0008560,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
F5,HGNC:3542,thrombophilia due to activated protein C resistance,MONDO:0008560,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
F5,HGNC:3542,thrombophilia due to activated protein C resistance,MONDO:0008560,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
F5,HGNC:3542,congenital factor V deficiency,MONDO:0009210,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
F5,HGNC:3542,congenital factor V deficiency,MONDO:0009210,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
F5,HGNC:3542,congenital factor V deficiency,MONDO:0009210,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
F7,HGNC:3544,factor VII deficiency,MONDO:0002244,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
F7,HGNC:3544,factor VII deficiency,MONDO:0002244,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
F7,HGNC:3544,factor VII deficiency,MONDO:0002244,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
F8,HGNC:3546,hemophilia A,MONDO:0010602,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
F8,HGNC:3546,hemophilia A,MONDO:0010602,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
F8,HGNC:3546,hemophilia A,MONDO:0010602,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
F9,HGNC:3551,hemophilia B,MONDO:0010604,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
F9,HGNC:3551,hemophilia B,MONDO:0010604,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
F9,HGNC:3551,hemophilia B,MONDO:0010604,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
FANCA,HGNC:3582,Fanconi anemia complementation group A,MONDO:0009215,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
FANCA,HGNC:3582,Fanconi anemia complementation group A,MONDO:0009215,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
FANCA,HGNC:3582,Fanconi anemia complementation group A,MONDO:0009215,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
FANCB,HGNC:3583,Fanconi anemia complementation group B,MONDO:0010351,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
FANCB,HGNC:3583,Fanconi anemia complementation group B,MONDO:0010351,Definitive,GO:0032259,methylation,keyword,medium,keyword
FANCB,HGNC:3583,Fanconi anemia complementation group B,MONDO:0010351,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
FANCB,HGNC:3583,Fanconi anemia complementation group B,MONDO:0010351,Definitive,GO:0016567,protein ubiquitination,keyword,high,keyword
FANCC,HGNC:3584,Fanconi anemia complementation group C,MONDO:0009213,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
FANCC,HGNC:3584,Fanconi anemia complementation group C,MONDO:0009213,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
FANCC,HGNC:3584,Fanconi anemia complementation group C,MONDO:0009213,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
FANCD2,HGNC:3585,Fanconi anemia complementation group D2,MONDO:0009214,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
FANCE,HGNC:3586,Fanconi anemia complementation group E,MONDO:0010953,Definitive,GO:0016567,protein ubiquitination,keyword,high,keyword
FANCE,HGNC:3586,Fanconi anemia complementation group E,MONDO:0010953,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
FANCF,HGNC:3587,Fanconi anemia complementation group F,MONDO:0011325,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
FANCF,HGNC:3587,Fanconi anemia complementation group F,MONDO:0011325,Definitive,GO:0016567,protein ubiquitination,keyword,high,keyword
FANCF,HGNC:3587,Fanconi anemia complementation group F,MONDO:0011325,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
FANCF,HGNC:3587,Fanconi anemia complementation group F,MONDO:0011325,Definitive,GO:0010467,gene expression,direct,high,Expression
FANCF,HGNC:3587,Fanconi anemia complementation group F,MONDO:0011325,Definitive,GO:0006412,translation,inferred,medium,Expression
FANCG,HGNC:3588,Fanconi anemia complementation group G,MONDO:0013565,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
FANCG,HGNC:3588,Fanconi anemia complementation group G,MONDO:0013565,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
FANCG,HGNC:3588,Fanconi anemia complementation group G,MONDO:0013565,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
FANCI,HGNC:25568,Fanconi anemia complementation group I,MONDO:0012186,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
FANCI,HGNC:25568,Fanconi anemia complementation group I,MONDO:0012186,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
FANCI,HGNC:25568,Fanconi anemia complementation group I,MONDO:0012186,Definitive,GO:0016567,protein ubiquitination,keyword,high,keyword
FANCI,HGNC:25568,Fanconi anemia complementation group I,MONDO:0012186,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
FANCI,HGNC:25568,Fanconi anemia complementation group I,MONDO:0012186,Definitive,GO:0010467,gene expression,direct,high,Expression
FANCI,HGNC:25568,Fanconi anemia complementation group I,MONDO:0012186,Definitive,GO:0006412,translation,inferred,medium,Expression
FANCL,HGNC:20748,Fanconi anemia complementation group L,MONDO:0013566,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
FANCL,HGNC:20748,Fanconi anemia complementation group L,MONDO:0013566,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
FANCL,HGNC:20748,Fanconi anemia complementation group L,MONDO:0013566,Definitive,GO:0016567,protein ubiquitination,keyword,high,keyword
FANCL,HGNC:20748,Fanconi anemia complementation group L,MONDO:0013566,Definitive,GO:0006281,DNA repair,keyword,high,keyword
FASTKD2,HGNC:29160,mitochondrial disease,MONDO:0044970,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
FASTKD2,HGNC:29160,mitochondrial disease,MONDO:0044970,Definitive,GO:0006412,translation,keyword,high,keyword
FASTKD2,HGNC:29160,mitochondrial disease,MONDO:0044970,Definitive,GO:0005739,mitochondrion,keyword,medium,keyword
FASTKD2,HGNC:29160,mitochondrial disease,MONDO:0044970,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
FBN1,HGNC:3603,Marfan syndrome,MONDO:0007947,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
FBN1,HGNC:3603,Marfan syndrome,MONDO:0007947,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
FBN1,HGNC:3603,Marfan syndrome,MONDO:0007947,Definitive,GO:0023052,signaling,keyword,medium,keyword
FBN1,HGNC:3603,Marfan syndrome,MONDO:0007947,Definitive,GO:0010467,gene expression,direct,high,Expression
FBN1,HGNC:3603,Marfan syndrome,MONDO:0007947,Definitive,GO:0006412,translation,inferred,medium,Expression
FBN1,HGNC:3603,Marfan syndrome,MONDO:0007947,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
FBXL4,HGNC:13601,Leigh syndrome,MONDO:0009723,Definitive,GO:0005739,mitochondrion,keyword,medium,keyword
FBXL4,HGNC:13601,Leigh syndrome,MONDO:0009723,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
FBXL4,HGNC:13601,Leigh syndrome,MONDO:0009723,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
FBXL4,HGNC:13601,Leigh syndrome,MONDO:0009723,Definitive,GO:0010467,gene expression,direct,high,Expression
FBXL4,HGNC:13601,Leigh syndrome,MONDO:0009723,Definitive,GO:0006412,translation,inferred,medium,Expression
FCHO1,HGNC:29002,immunodeficiency 76,MONDO:0030898,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
FCHO1,HGNC:29002,immunodeficiency 76,MONDO:0030898,Definitive,GO:0023052,signaling,keyword,medium,keyword
FCHO1,HGNC:29002,immunodeficiency 76,MONDO:0030898,Definitive,GO:0038023,signaling receptor activity,keyword,medium,keyword
FCHO1,HGNC:29002,immunodeficiency 76,MONDO:0030898,Definitive,GO:0010467,gene expression,direct,high,Expression
FCHO1,HGNC:29002,immunodeficiency 76,MONDO:0030898,Definitive,GO:0006412,translation,inferred,medium,Expression
FCHO1,HGNC:29002,immunodeficiency 76,MONDO:0030898,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
FCHO1,HGNC:29002,immunodeficiency 76,MONDO:0030898,Definitive,GO:0016020,membrane,keyword,medium,keyword
FCHO1,HGNC:29002,immunodeficiency 76,MONDO:0030898,Definitive,GO:0005886,plasma membrane,keyword,high,keyword
FECH,HGNC:3647,"protoporphyria, erythropoietic, 1",MONDO:0008319,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
FECH,HGNC:3647,"protoporphyria, erythropoietic, 1",MONDO:0008319,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
FECH,HGNC:3647,"protoporphyria, erythropoietic, 1",MONDO:0008319,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
FERMT3,HGNC:23151,leukocyte adhesion deficiency 3,MONDO:0013016,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
FERMT3,HGNC:23151,leukocyte adhesion deficiency 3,MONDO:0013016,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
FERMT3,HGNC:23151,leukocyte adhesion deficiency 3,MONDO:0013016,Definitive,GO:0023052,signaling,keyword,medium,keyword
FERMT3,HGNC:23151,leukocyte adhesion deficiency 3,MONDO:0013016,Definitive,GO:0010467,gene expression,direct,high,Expression
FERMT3,HGNC:23151,leukocyte adhesion deficiency 3,MONDO:0013016,Definitive,GO:0006412,translation,inferred,medium,Expression
FERMT3,HGNC:23151,leukocyte adhesion deficiency 3,MONDO:0013016,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
FERMT3,HGNC:23151,leukocyte adhesion deficiency 3,MONDO:0013016,Definitive,GO:0005737,cytoplasm,keyword,high,keyword
FGA,HGNC:3661,congenital fibrinogen deficiency,MONDO:0018060,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
FGA,HGNC:3661,congenital fibrinogen deficiency,MONDO:0018060,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
FGA,HGNC:3661,congenital fibrinogen deficiency,MONDO:0018060,Definitive,GO:0010467,gene expression,direct,high,Expression
FGA,HGNC:3661,congenital fibrinogen deficiency,MONDO:0018060,Definitive,GO:0006412,translation,inferred,medium,Expression
FGA,HGNC:3661,congenital fibrinogen deficiency,MONDO:0018060,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
FGB,HGNC:3662,congenital fibrinogen deficiency,MONDO:0018060,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
FGB,HGNC:3662,congenital fibrinogen deficiency,MONDO:0018060,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
FGB,HGNC:3662,congenital fibrinogen deficiency,MONDO:0018060,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
FGB,HGNC:3662,congenital fibrinogen deficiency,MONDO:0018060,Definitive,GO:0010467,gene expression,direct,high,Expression
FGB,HGNC:3662,congenital fibrinogen deficiency,MONDO:0018060,Definitive,GO:0006412,translation,inferred,medium,Expression
FGD4,HGNC:19125,Charcot-Marie-Tooth disease,MONDO:0015626,Definitive,GO:0010467,gene expression,direct,high,Expression
FGD4,HGNC:19125,Charcot-Marie-Tooth disease,MONDO:0015626,Definitive,GO:0006412,translation,inferred,medium,Expression
FGD4,HGNC:19125,Charcot-Marie-Tooth disease,MONDO:0015626,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
FGD4,HGNC:19125,Charcot-Marie-Tooth disease,MONDO:0015626,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
FGF12,HGNC:3668,developmental and epileptic encephalopathy,MONDO:0100062,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
FGF12,HGNC:3668,developmental and epileptic encephalopathy,MONDO:0100062,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
FGF12,HGNC:3668,developmental and epileptic encephalopathy,MONDO:0100062,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
FGF3,HGNC:3681,"deafness with labyrinthine aplasia, microtia, and microdontia",MONDO:0012541,Definitive,GO:0010467,gene expression,direct,high,Expression
FGF3,HGNC:3681,"deafness with labyrinthine aplasia, microtia, and microdontia",MONDO:0012541,Definitive,GO:0006412,translation,inferred,medium,Expression
FGF3,HGNC:3681,"deafness with labyrinthine aplasia, microtia, and microdontia",MONDO:0012541,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
FGF3,HGNC:3681,"deafness with labyrinthine aplasia, microtia, and microdontia",MONDO:0012541,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
FGF3,HGNC:3681,"deafness with labyrinthine aplasia, microtia, and microdontia",MONDO:0012541,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
FGFR1,HGNC:3688,Pfeiffer syndrome type 1,MONDO:0019659,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
FGFR1,HGNC:3688,Pfeiffer syndrome type 1,MONDO:0019659,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
FGFR1,HGNC:3688,Pfeiffer syndrome type 1,MONDO:0019659,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
FGFR1,HGNC:3688,Pfeiffer syndrome type 1,MONDO:0019659,Definitive,GO:0005488,binding,keyword,medium,keyword
FGFR2,HGNC:3689,Apert syndrome,MONDO:0007041,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
FGFR2,HGNC:3689,Apert syndrome,MONDO:0007041,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
FGFR2,HGNC:3689,Apert syndrome,MONDO:0007041,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
FGFR2,HGNC:3689,Beare-Stevenson cutis gyrata syndrome,MONDO:0007412,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
FGFR2,HGNC:3689,Crouzon syndrome,MONDO:0007405,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
FGFR2,HGNC:3689,Crouzon syndrome,MONDO:0007405,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
FGFR2,HGNC:3689,Crouzon syndrome,MONDO:0007405,Definitive,GO:0016301,kinase activity,keyword,high,keyword
FGFR2,HGNC:3689,Crouzon syndrome,MONDO:0007405,Definitive,GO:0016310,phosphorylation,keyword,high,keyword
FGFR2,HGNC:3689,Crouzon syndrome,MONDO:0007405,Definitive,GO:0038023,signaling receptor activity,keyword,medium,keyword
FGFR2,HGNC:3689,Pfeiffer syndrome,MONDO:0007043,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
FGFR3,HGNC:3690,Crouzon syndrome-acanthosis nigricans syndrome,MONDO:0012833,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
FGFR3,HGNC:3690,Muenke syndrome,MONDO:0011274,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
FGG,HGNC:3694,congenital fibrinogen deficiency,MONDO:0018060,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
FGG,HGNC:3694,congenital fibrinogen deficiency,MONDO:0018060,Definitive,GO:0005488,binding,keyword,medium,keyword
FGG,HGNC:3694,congenital fibrinogen deficiency,MONDO:0018060,Definitive,GO:0010467,gene expression,direct,high,Expression
FGG,HGNC:3694,congenital fibrinogen deficiency,MONDO:0018060,Definitive,GO:0006412,translation,inferred,medium,Expression
FGG,HGNC:3694,congenital fibrinogen deficiency,MONDO:0018060,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
FGG,HGNC:3694,congenital fibrinogen deficiency,MONDO:0018060,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
FHOD3,HGNC:26178,hypertrophic cardiomyopathy,MONDO:0005045,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
FHOD3,HGNC:26178,hypertrophic cardiomyopathy,MONDO:0005045,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
FHOD3,HGNC:26178,hypertrophic cardiomyopathy,MONDO:0005045,Definitive,GO:0005488,binding,keyword,medium,keyword
FHOD3,HGNC:26178,hypertrophic cardiomyopathy,MONDO:0005045,Definitive,GO:0010467,gene expression,direct,high,Expression
FHOD3,HGNC:26178,hypertrophic cardiomyopathy,MONDO:0005045,Definitive,GO:0006412,translation,inferred,medium,Expression
FITM2,HGNC:16135,Siddiqi syndrome,MONDO:0032842,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
FITM2,HGNC:16135,Siddiqi syndrome,MONDO:0032842,Definitive,GO:0008152,metabolic process,keyword,medium,keyword
FLCN,HGNC:27310,obsolete Birt-Hogg-Dube syndrome,MONDO:0007607,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
FLCN,HGNC:27310,obsolete Birt-Hogg-Dube syndrome,MONDO:0007607,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
FLCN,HGNC:27310,obsolete Birt-Hogg-Dube syndrome,MONDO:0007607,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
