postcomposition_id	descriptor_id	assertion_id	disorder_id	disorder_name	source_file	section	section_index	section_name	section_description	descriptor_path	descriptor_preferred_term	descriptor_term_id	descriptor_term_label	relation_type	relation_index	relation_path	predicate_preferred_term	predicate_term_id	predicate_term_label	value_preferred_term	value_term_id	value_term_label	value_literal	raw_json
396	4061	4507	189	Ludwig's Angina	Ludwigs_Angina.yaml	treatments	2	Surgical Drainage and Odontogenic Source Control	Drain involved spaces and extract offending tooth to halt infection spread.	treatment_term	surgical procedure	MAXO:0000004	surgical procedure	qualifier	1	treatment_term.qualifiers[1]	therapeutic procedure	NCIT:C49236	Therapeutic Procedure	tooth extraction	NCIT:C5189	Tooth Extraction		"{""predicate"": {""preferred_term"": ""therapeutic procedure"", ""term"": {""id"": ""NCIT:C49236"", ""label"": ""Therapeutic Procedure""}}, ""value"": {""preferred_term"": ""tooth extraction"", ""term"": {""id"": ""NCIT:C5189"", ""label"": ""Tooth Extraction""}}}"
407	4176	4611	194	Lynch Syndrome	Lynch_Syndrome.yaml	treatments	2	Chemoprevention	Aspirin or other NSAIDs may reduce the risk of colorectal cancer in Lynch syndrome patients.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			acetylsalicylic acid	CHEBI:15365	acetylsalicylic acid		"{""preferred_term"": ""acetylsalicylic acid"", ""term"": {""id"": ""CHEBI:15365"", ""label"": ""acetylsalicylic acid""}}"
419	4233	4687	198	MSI-High Endometrial Cancer	MSI_High_Endometrial_Cancer.yaml	treatments	0	Pembrolizumab Plus Lenvatinib	Combination of PD-1 inhibitor pembrolizumab with multi-kinase inhibitor lenvatinib is approved for advanced endometrial cancer including MSI-H tumors. Shows remarkable efficacy in dMMR/MSI-H patients with durable responses.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			lenvatinib	CHEBI:85994	lenvatinib		"{""preferred_term"": ""lenvatinib"", ""term"": {""id"": ""CHEBI:85994"", ""label"": ""lenvatinib""}}"
426	4274	4745	200	Malignant Mesothelioma	Malignant_Mesothelioma.yaml	treatments	0	Platinum-Based Chemotherapy	First-line treatment combines cisplatin or carboplatin with pemetrexed. This regimen improves median survival from approximately 9 to 12-14 months compared to platinum alone.	treatment_term	chemotherapy	MAXO:0000647	chemotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			cisplatin	CHEBI:27899	cisplatin		"{""preferred_term"": ""cisplatin"", ""term"": {""id"": ""CHEBI:27899"", ""label"": ""cisplatin""}}"
427	4274	4745	200	Malignant Mesothelioma	Malignant_Mesothelioma.yaml	treatments	0	Platinum-Based Chemotherapy	First-line treatment combines cisplatin or carboplatin with pemetrexed. This regimen improves median survival from approximately 9 to 12-14 months compared to platinum alone.	treatment_term	chemotherapy	MAXO:0000647	chemotherapy	therapeutic_agent	1	treatment_term.therapeutic_agent[1]	therapeutic_agent			pemetrexed	CHEBI:63616	pemetrexed		"{""preferred_term"": ""pemetrexed"", ""term"": {""id"": ""CHEBI:63616"", ""label"": ""pemetrexed""}}"
432	4299	4772	202	Mantle Cell Lymphoma	Mantle_Cell_Lymphoma.yaml	treatments	0	Ibrutinib	First-in-class BTK inhibitor with high activity in relapsed/refractory MCL. Achieves overall response rates of 65-70%. Also being studied in frontline combinations. Continuous therapy until progression or intolerance.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			ibrutinib	CHEBI:76612	ibrutinib		"{""preferred_term"": ""ibrutinib"", ""term"": {""id"": ""CHEBI:76612"", ""label"": ""ibrutinib""}}"
433	4301	4773	202	Mantle Cell Lymphoma	Mantle_Cell_Lymphoma.yaml	treatments	1	Acalabrutinib	Second-generation selective BTK inhibitor with efficacy in relapsed MCL and potentially improved tolerability compared to ibrutinib.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			acalabrutinib	CHEBI:167707	acalabrutinib		"{""preferred_term"": ""acalabrutinib"", ""term"": {""id"": ""CHEBI:167707"", ""label"": ""acalabrutinib""}}"
434	4306	4777	202	Mantle Cell Lymphoma	Mantle_Cell_Lymphoma.yaml	treatments	5	Venetoclax	BCL2 inhibitor with activity in relapsed MCL, particularly in combination with BTK inhibitors. Being evaluated in multiple combination regimens.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			venetoclax	CHEBI:133021	venetoclax		"{""preferred_term"": ""venetoclax"", ""term"": {""id"": ""CHEBI:133021"", ""label"": ""venetoclax""}}"
444	4453	4920	206	Meckel Syndrome	Meckel_Syndrome.yaml	treatments	0	Occipital encephalocele repair	Surgical excision/repair of occipital encephalocele or meningocele in MKS.	treatment_term	surgical repair	MAXO:0009072	surgical repair	qualifier	0	treatment_term.qualifiers[0]	surgical procedure	NCIT:C15329	Surgical Procedure	excision	NCIT:C15232	Excision		"{""predicate"": {""preferred_term"": ""surgical procedure"", ""term"": {""id"": ""NCIT:C15329"", ""label"": ""Surgical Procedure""}}, ""value"": {""preferred_term"": ""excision"", ""term"": {""id"": ""NCIT:C15232"", ""label"": ""Excision""}}}"
445	4456	4921	206	Meckel Syndrome	Meckel_Syndrome.yaml	treatments	1	Cerebrospinal fluid shunting for hydrocephalus	Surgical CSF diversion for hydrocephalus associated with MKS.	treatment_term	surgical repair	MAXO:0009072	surgical repair	qualifier	0	treatment_term.qualifiers[0]	surgical procedure	NCIT:C15329	Surgical Procedure	shunt device	NCIT:C50174	Shunt Device		"{""predicate"": {""preferred_term"": ""surgical procedure"", ""term"": {""id"": ""NCIT:C15329"", ""label"": ""Surgical Procedure""}}, ""value"": {""preferred_term"": ""shunt device"", ""term"": {""id"": ""NCIT:C50174"", ""label"": ""Shunt Device""}}}"
446	4459	4922	206	Meckel Syndrome	Meckel_Syndrome.yaml	treatments	2	Cranial decompression	Acute cranial decompression reported in MKS with craniocephalic disproportion.	treatment_term	surgical repair	MAXO:0009072	surgical repair	qualifier	0	treatment_term.qualifiers[0]	surgical procedure	NCIT:C15329	Surgical Procedure	excision	NCIT:C15232	Excision		"{""predicate"": {""preferred_term"": ""surgical procedure"", ""term"": {""id"": ""NCIT:C15329"", ""label"": ""Surgical Procedure""}}, ""value"": {""preferred_term"": ""excision"", ""term"": {""id"": ""NCIT:C15232"", ""label"": ""Excision""}}}"
447	4462	4923	206	Meckel Syndrome	Meckel_Syndrome.yaml	treatments	3	Mutation-specific exon skipping therapy (proposed)	Proposed therapeutic exon-skipping strategies for CC2D2A-related MKS.	treatment_term	gene therapy	MAXO:0001001	gene therapy	qualifier	0	treatment_term.qualifiers[0]	has participant	RO:0000057	has participant	CC2D2A	hgnc:29253	CC2D2A		"{""predicate"": {""preferred_term"": ""has participant"", ""term"": {""id"": ""RO:0000057"", ""label"": ""has participant""}}, ""value"": {""preferred_term"": ""CC2D2A"", ""term"": {""id"": ""hgnc:29253"", ""label"": ""CC2D2A""}}}"
451	4480	4940	207	Medullary Thyroid Carcinoma	Medullary_Thyroid_Carcinoma.yaml	treatments	3	Vandetanib/Cabozantinib	Multi-kinase inhibitors with RET activity approved for advanced MTC. Broader kinase inhibition profile leads to more side effects compared to selective RET inhibitors.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			vandetanib	CHEBI:49960	vandetanib		"{""preferred_term"": ""vandetanib"", ""term"": {""id"": ""CHEBI:49960"", ""label"": ""vandetanib""}}"
452	4480	4940	207	Medullary Thyroid Carcinoma	Medullary_Thyroid_Carcinoma.yaml	treatments	3	Vandetanib/Cabozantinib	Multi-kinase inhibitors with RET activity approved for advanced MTC. Broader kinase inhibition profile leads to more side effects compared to selective RET inhibitors.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	therapeutic_agent	1	treatment_term.therapeutic_agent[1]	therapeutic_agent			cabozantinib	CHEBI:72317	cabozantinib		"{""preferred_term"": ""cabozantinib"", ""term"": {""id"": ""CHEBI:72317"", ""label"": ""cabozantinib""}}"
461	4558	5036	211	Melkersson-Rosenthal syndrome	Melkersson_Rosenthal_syndrome.yaml	treatments	0	Intralesional corticosteroid injection	"Direct injection of corticosteroids (triamcinolone) into affected facial tissues reduces inflammatory response and edema, providing temporary relief lasting weeks to months during acute exacerbations.
"	treatment_term	corticosteroid injection	MAXO:0000640	corticosteroid agent therapy	qualifier	0	treatment_term.qualifiers[0]	therapeutic agent	NCIT:C2259	Therapeutic Agent	triamcinolone	NCIT:C901	Triamcinolone		"{""predicate"": {""preferred_term"": ""therapeutic agent"", ""term"": {""id"": ""NCIT:C2259"", ""label"": ""Therapeutic Agent""}}, ""value"": {""preferred_term"": ""triamcinolone"", ""term"": {""id"": ""NCIT:C901"", ""label"": ""Triamcinolone""}}}"
462	4562	5038	211	Melkersson-Rosenthal syndrome	Melkersson_Rosenthal_syndrome.yaml	treatments	2	Anti-TNF therapy (infliximab)	"TNF-α antagonist effective in refractory MRS cases when conventional therapies fail. Infliximab targets TNF-α-driven granulomatous inflammation, though response may vary and some patients progress to IL-12/23 blockade.
"	treatment_term	immunosuppressive therapy	MAXO:0000058	pharmacotherapy	qualifier	0	treatment_term.qualifiers[0]	therapeutic agent	NCIT:C2259	Therapeutic Agent	infliximab	NCIT:C1789	Infliximab		"{""predicate"": {""preferred_term"": ""therapeutic agent"", ""term"": {""id"": ""NCIT:C2259"", ""label"": ""Therapeutic Agent""}}, ""value"": {""preferred_term"": ""infliximab"", ""term"": {""id"": ""NCIT:C1789"", ""label"": ""Infliximab""}}}"
463	4565	5039	211	Melkersson-Rosenthal syndrome	Melkersson_Rosenthal_syndrome.yaml	treatments	3	Anti-IL-12/23 therapy (ustekinumab)	"Biologic monoclonal antibody targeting IL-12/23 pathway, effective in severe refractory cases unresponsive to anti-TNF therapy. Suppresses the underlying Th1/Th17 cytokine-driven granulomatous inflammation and has demonstrated sustained remission in MRS-associated orofacial granulomas.
"	treatment_term	immunosuppressive therapy	MAXO:0000058	pharmacotherapy	qualifier	0	treatment_term.qualifiers[0]	therapeutic agent class	NCIT:C20401	Monoclonal Antibody					"{""predicate"": {""preferred_term"": ""therapeutic agent class"", ""term"": {""id"": ""NCIT:C20401"", ""label"": ""Monoclonal Antibody""}}}"
472	4708	5210	218	Multiple Endocrine Neoplasia Type 2	Multiple_Endocrine_Neoplasia_Type_2.yaml	treatments	1	RET Kinase Inhibitors	Selective RET inhibitors (selpercatinib, pralsetinib) provide targeted therapy for advanced/metastatic MTC. These agents have revolutionized treatment of RET-driven cancers with high response rates and durable responses. Used when surgery is not curative.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			selpercatinib	CHEBI:175074	selpercatinib		"{""preferred_term"": ""selpercatinib"", ""term"": {""id"": ""CHEBI:175074"", ""label"": ""selpercatinib""}}"
476	4868	5372	224	Acute Myeloid Leukemia, NPM1-Mutated	NPM1_Mutant_AML.yaml	treatments	1	Venetoclax plus Azacitidine	For older or unfit patients, the combination of BCL2 inhibitor venetoclax with hypomethylating agent azacitidine achieves high response rates in NPM1-mutated AML, particularly in the absence of adverse features.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			venetoclax	CHEBI:133021	venetoclax		"{""preferred_term"": ""venetoclax"", ""term"": {""id"": ""CHEBI:133021"", ""label"": ""venetoclax""}}"
484	4892	5402	226	NTRK Fusion-Positive Cancer	NTRK_Fusion_Positive_Cancer.yaml	treatments	1	Entrectinib	TRK inhibitor with additional activity against ROS1 and ALK. Approved for NTRK fusion-positive solid tumors in adults and children. Penetrates CNS, providing activity against brain metastases.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			entrectinib	CHEBI:195558	entrectinib		"{""preferred_term"": ""entrectinib"", ""term"": {""id"": ""CHEBI:195558"", ""label"": ""entrectinib""}}"
489	4927	5449	228	Nasopharyngeal Carcinoma	Nasopharyngeal_Carcinoma.yaml	treatments	1	Concurrent Chemoradiation	Concurrent cisplatin during radiation followed by adjuvant chemotherapy is standard for locally advanced NPC (stages III-IVA). This approach improves overall survival compared to radiation alone.	treatment_term	radiation therapy	MAXO:0000014	radiation therapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			cisplatin	CHEBI:27899	cisplatin		"{""preferred_term"": ""cisplatin"", ""term"": {""id"": ""CHEBI:27899"", ""label"": ""cisplatin""}}"
490	4929	5450	228	Nasopharyngeal Carcinoma	Nasopharyngeal_Carcinoma.yaml	treatments	2	Induction Chemotherapy	Induction chemotherapy (gemcitabine-cisplatin or TPF) before chemoradiation is increasingly used for locally advanced disease based on recent trials showing improved survival.	treatment_term	chemotherapy	MAXO:0000647	chemotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			gemcitabine	CHEBI:175901	gemcitabine		"{""preferred_term"": ""gemcitabine"", ""term"": {""id"": ""CHEBI:175901"", ""label"": ""gemcitabine""}}"
491	4929	5450	228	Nasopharyngeal Carcinoma	Nasopharyngeal_Carcinoma.yaml	treatments	2	Induction Chemotherapy	Induction chemotherapy (gemcitabine-cisplatin or TPF) before chemoradiation is increasingly used for locally advanced disease based on recent trials showing improved survival.	treatment_term	chemotherapy	MAXO:0000647	chemotherapy	therapeutic_agent	1	treatment_term.therapeutic_agent[1]	therapeutic_agent			cisplatin	CHEBI:27899	cisplatin		"{""preferred_term"": ""cisplatin"", ""term"": {""id"": ""CHEBI:27899"", ""label"": ""cisplatin""}}"
495	4981	5511	230	Neuroblastoma	Neuroblastoma.yaml	treatments	0	Risk-Adapted Chemotherapy	Chemotherapy intensity varies by risk group. Low-risk patients may need only observation or minimal chemotherapy. High-risk patients receive intensive induction chemotherapy including cisplatin, etoposide, vincristine, cyclophosphamide, doxorubicin, and topotecan.	treatment_term	chemotherapy	MAXO:0000647	chemotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			cisplatin	CHEBI:27899	cisplatin		"{""preferred_term"": ""cisplatin"", ""term"": {""id"": ""CHEBI:27899"", ""label"": ""cisplatin""}}"
496	4981	5511	230	Neuroblastoma	Neuroblastoma.yaml	treatments	0	Risk-Adapted Chemotherapy	Chemotherapy intensity varies by risk group. Low-risk patients may need only observation or minimal chemotherapy. High-risk patients receive intensive induction chemotherapy including cisplatin, etoposide, vincristine, cyclophosphamide, doxorubicin, and topotecan.	treatment_term	chemotherapy	MAXO:0000647	chemotherapy	therapeutic_agent	1	treatment_term.therapeutic_agent[1]	therapeutic_agent			etoposide	CHEBI:4911	etoposide		"{""preferred_term"": ""etoposide"", ""term"": {""id"": ""CHEBI:4911"", ""label"": ""etoposide""}}"
497	4981	5511	230	Neuroblastoma	Neuroblastoma.yaml	treatments	0	Risk-Adapted Chemotherapy	Chemotherapy intensity varies by risk group. Low-risk patients may need only observation or minimal chemotherapy. High-risk patients receive intensive induction chemotherapy including cisplatin, etoposide, vincristine, cyclophosphamide, doxorubicin, and topotecan.	treatment_term	chemotherapy	MAXO:0000647	chemotherapy	therapeutic_agent	2	treatment_term.therapeutic_agent[2]	therapeutic_agent			cyclophosphamide	CHEBI:4026	cyclophosphamide		"{""preferred_term"": ""cyclophosphamide"", ""term"": {""id"": ""CHEBI:4026"", ""label"": ""cyclophosphamide""}}"
512	5412	5939	251	Pars Planitis	Pars_Planitis.yaml	treatments	0	Corticosteroids	First-line treatment for reducing inflammation in pars planitis.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	qualifier	0	treatment_term.qualifiers[0]	therapeutic agent	NCIT:C2259	Therapeutic Agent	triamcinolone	NCIT:C901	Triamcinolone		"{""predicate"": {""preferred_term"": ""therapeutic agent"", ""term"": {""id"": ""NCIT:C2259"", ""label"": ""Therapeutic Agent""}}, ""value"": {""preferred_term"": ""triamcinolone"", ""term"": {""id"": ""NCIT:C901"", ""label"": ""Triamcinolone""}}}"
513	5412	5939	251	Pars Planitis	Pars_Planitis.yaml	treatments	0	Corticosteroids	First-line treatment for reducing inflammation in pars planitis.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	qualifier	1	treatment_term.qualifiers[1]	therapeutic agent	NCIT:C2259	Therapeutic Agent	prednisone	NCIT:C770	Prednisone		"{""predicate"": {""preferred_term"": ""therapeutic agent"", ""term"": {""id"": ""NCIT:C2259"", ""label"": ""Therapeutic Agent""}}, ""value"": {""preferred_term"": ""prednisone"", ""term"": {""id"": ""NCIT:C770"", ""label"": ""Prednisone""}}}"
514	5417	5940	251	Pars Planitis	Pars_Planitis.yaml	treatments	1	Immunosuppressive Agents	Second-line therapy for chronic or steroid-resistant cases.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	qualifier	0	treatment_term.qualifiers[0]	therapeutic agent	NCIT:C2259	Therapeutic Agent	methotrexate	NCIT:C642	Methotrexate		"{""predicate"": {""preferred_term"": ""therapeutic agent"", ""term"": {""id"": ""NCIT:C2259"", ""label"": ""Therapeutic Agent""}}, ""value"": {""preferred_term"": ""methotrexate"", ""term"": {""id"": ""NCIT:C642"", ""label"": ""Methotrexate""}}}"
515	5417	5940	251	Pars Planitis	Pars_Planitis.yaml	treatments	1	Immunosuppressive Agents	Second-line therapy for chronic or steroid-resistant cases.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	qualifier	1	treatment_term.qualifiers[1]	therapeutic agent	NCIT:C2259	Therapeutic Agent	mycophenolate mofetil	NCIT:C1468	Mycophenolate Mofetil		"{""predicate"": {""preferred_term"": ""therapeutic agent"", ""term"": {""id"": ""NCIT:C2259"", ""label"": ""Therapeutic Agent""}}, ""value"": {""preferred_term"": ""mycophenolate mofetil"", ""term"": {""id"": ""NCIT:C1468"", ""label"": ""Mycophenolate Mofetil""}}}"
516	5417	5940	251	Pars Planitis	Pars_Planitis.yaml	treatments	1	Immunosuppressive Agents	Second-line therapy for chronic or steroid-resistant cases.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	qualifier	2	treatment_term.qualifiers[2]	therapeutic agent	NCIT:C2259	Therapeutic Agent	azathioprine	NCIT:C290	Azathioprine		"{""predicate"": {""preferred_term"": ""therapeutic agent"", ""term"": {""id"": ""NCIT:C2259"", ""label"": ""Therapeutic Agent""}}, ""value"": {""preferred_term"": ""azathioprine"", ""term"": {""id"": ""NCIT:C290"", ""label"": ""Azathioprine""}}}"
517	5417	5940	251	Pars Planitis	Pars_Planitis.yaml	treatments	1	Immunosuppressive Agents	Second-line therapy for chronic or steroid-resistant cases.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	qualifier	3	treatment_term.qualifiers[3]	therapeutic agent	NCIT:C2259	Therapeutic Agent	cyclosporine	NCIT:C406	Cyclosporine		"{""predicate"": {""preferred_term"": ""therapeutic agent"", ""term"": {""id"": ""NCIT:C2259"", ""label"": ""Therapeutic Agent""}}, ""value"": {""preferred_term"": ""cyclosporine"", ""term"": {""id"": ""NCIT:C406"", ""label"": ""Cyclosporine""}}}"
518	5426	5941	251	Pars Planitis	Pars_Planitis.yaml	treatments	2	Biological Therapy	TNF-alpha inhibitors for refractory cases.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	qualifier	0	treatment_term.qualifiers[0]	therapeutic agent	NCIT:C2259	Therapeutic Agent	adalimumab	NCIT:C65216	Adalimumab		"{""predicate"": {""preferred_term"": ""therapeutic agent"", ""term"": {""id"": ""NCIT:C2259"", ""label"": ""Therapeutic Agent""}}, ""value"": {""preferred_term"": ""adalimumab"", ""term"": {""id"": ""NCIT:C65216"", ""label"": ""Adalimumab""}}}"
519	5426	5941	251	Pars Planitis	Pars_Planitis.yaml	treatments	2	Biological Therapy	TNF-alpha inhibitors for refractory cases.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	qualifier	1	treatment_term.qualifiers[1]	therapeutic agent	NCIT:C2259	Therapeutic Agent	infliximab	NCIT:C1789	Infliximab		"{""predicate"": {""preferred_term"": ""therapeutic agent"", ""term"": {""id"": ""NCIT:C2259"", ""label"": ""Therapeutic Agent""}}, ""value"": {""preferred_term"": ""infliximab"", ""term"": {""id"": ""NCIT:C1789"", ""label"": ""Infliximab""}}}"
525	5576	6104	258	Philadelphia Chromosome-Positive Acute Lymphoblastic Leukemia	Ph_Positive_ALL.yaml	treatments	0	Tyrosine Kinase Inhibitor plus Chemotherapy	Addition of TKIs (imatinib, dasatinib) to multi-agent chemotherapy dramatically improves remission rates and survival in Ph+ ALL. Dasatinib achieves better CNS penetration. TKIs are continued through all phases of treatment including maintenance.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			dasatinib	CHEBI:49375	dasatinib		"{""preferred_term"": ""dasatinib"", ""term"": {""id"": ""CHEBI:49375"", ""label"": ""dasatinib""}}"
526	5576	6104	258	Philadelphia Chromosome-Positive Acute Lymphoblastic Leukemia	Ph_Positive_ALL.yaml	treatments	0	Tyrosine Kinase Inhibitor plus Chemotherapy	Addition of TKIs (imatinib, dasatinib) to multi-agent chemotherapy dramatically improves remission rates and survival in Ph+ ALL. Dasatinib achieves better CNS penetration. TKIs are continued through all phases of treatment including maintenance.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	therapeutic_agent	1	treatment_term.therapeutic_agent[1]	therapeutic_agent			imatinib	CHEBI:45783	imatinib		"{""preferred_term"": ""imatinib"", ""term"": {""id"": ""CHEBI:45783"", ""label"": ""imatinib""}}"
527	5579	6105	258	Philadelphia Chromosome-Positive Acute Lymphoblastic Leukemia	Ph_Positive_ALL.yaml	treatments	1	Ponatinib	Third-generation TKI with activity against T315I mutation. Used for patients with TKI-resistant mutations or as frontline therapy in combination with chemotherapy for enhanced efficacy.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			ponatinib	CHEBI:78543	ponatinib		"{""preferred_term"": ""ponatinib"", ""term"": {""id"": ""CHEBI:78543"", ""label"": ""ponatinib""}}"
538	5717	6282	266	Polycythemia Vera	Polycythemia_Vera.yaml	treatments	2	Hydroxyurea	First-line cytoreductive therapy for high-risk PV patients (age >60 years or prior thrombosis). Reduces all three cell lines and decreases thrombotic events.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			hydroxyurea	CHEBI:44423	hydroxyurea		"{""preferred_term"": ""hydroxyurea"", ""term"": {""id"": ""CHEBI:44423"", ""label"": ""hydroxyurea""}}"
539	5719	6283	266	Polycythemia Vera	Polycythemia_Vera.yaml	treatments	3	Ruxolitinib	JAK1/JAK2 inhibitor approved for PV inadequately controlled by hydroxyurea. Provides excellent control of hematocrit, reduces spleen size, and markedly improves symptom burden including pruritus and fatigue.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			ruxolitinib	CHEBI:66919	ruxolitinib		"{""preferred_term"": ""ruxolitinib"", ""term"": {""id"": ""CHEBI:66919"", ""label"": ""ruxolitinib""}}"
544	5821	6404	272	Primary Myelofibrosis	Primary_Myelofibrosis.yaml	treatments	0	Ruxolitinib	JAK1/JAK2 inhibitor approved for intermediate-2 and high-risk PMF. Provides marked reduction in spleen size and constitutional symptoms but does not significantly alter disease course or prevent leukemic transformation.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			ruxolitinib	CHEBI:66919	ruxolitinib		"{""preferred_term"": ""ruxolitinib"", ""term"": {""id"": ""CHEBI:66919"", ""label"": ""ruxolitinib""}}"
545	5825	6407	272	Primary Myelofibrosis	Primary_Myelofibrosis.yaml	treatments	3	Hydroxyurea	Cytoreductive therapy for symptomatic splenomegaly or thrombocytosis. Provides modest benefit but does not address constitutional symptoms as effectively as JAK inhibitors.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			hydroxyurea	CHEBI:44423	hydroxyurea		"{""preferred_term"": ""hydroxyurea"", ""term"": {""id"": ""CHEBI:44423"", ""label"": ""hydroxyurea""}}"
546	5827	6408	272	Primary Myelofibrosis	Primary_Myelofibrosis.yaml	treatments	4	Anagrelide	Platelet-lowering agent used for thrombocytosis when present. Selective megakaryocyte inhibitor.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			anagrelide	CHEBI:142290	anagrelide		"{""preferred_term"": ""anagrelide"", ""term"": {""id"": ""CHEBI:142290"", ""label"": ""anagrelide""}}"
553	5924	6512	276	Proteus syndrome	Proteus_syndrome.yaml	treatments	0	AKT inhibitor (miransertib/ARQ 092)	Allosteric pan-AKT inhibitor used to suppress AKT signaling and evaluated clinically for symptom and overgrowth control in Proteus syndrome.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	qualifier	0	treatment_term.qualifiers[0]	therapeutic agent	NCIT:C2259	Therapeutic Agent	miransertib	NCIT:C99172	Miransertib		"{""predicate"": {""preferred_term"": ""therapeutic agent"", ""term"": {""id"": ""NCIT:C2259"", ""label"": ""Therapeutic Agent""}}, ""value"": {""preferred_term"": ""miransertib"", ""term"": {""id"": ""NCIT:C99172"", ""label"": ""Miransertib""}}}"
559	6004	6614	281	RET Fusion-Positive Thyroid Cancer	RET_Fusion_Thyroid_Cancer.yaml	treatments	4	Lenvatinib or Sorafenib	Multi-kinase inhibitors approved for radioiodine-refractory differentiated thyroid cancer. May be used but selective RET inhibitors are preferred for RET fusion-positive tumors.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			lenvatinib	CHEBI:85994	lenvatinib		"{""preferred_term"": ""lenvatinib"", ""term"": {""id"": ""CHEBI:85994"", ""label"": ""lenvatinib""}}"
575	6082	6725	287	Retinoblastoma	Retinoblastoma.yaml	treatments	1	Chemotherapy	Systemic chemotherapy with carboplatin, vincristine, and etoposide (CEV) reduces tumor size enabling focal consolidation. Intra-arterial chemotherapy delivers melphalan directly to the ophthalmic artery for localized effect.	treatment_term	chemotherapy	MAXO:0000647	chemotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			carboplatin	CHEBI:31355	carboplatin		"{""preferred_term"": ""carboplatin"", ""term"": {""id"": ""CHEBI:31355"", ""label"": ""carboplatin""}}"
576	6082	6725	287	Retinoblastoma	Retinoblastoma.yaml	treatments	1	Chemotherapy	Systemic chemotherapy with carboplatin, vincristine, and etoposide (CEV) reduces tumor size enabling focal consolidation. Intra-arterial chemotherapy delivers melphalan directly to the ophthalmic artery for localized effect.	treatment_term	chemotherapy	MAXO:0000647	chemotherapy	therapeutic_agent	1	treatment_term.therapeutic_agent[1]	therapeutic_agent			vincristine	CHEBI:27375	vincristine		"{""preferred_term"": ""vincristine"", ""term"": {""id"": ""CHEBI:27375"", ""label"": ""vincristine""}}"
