name	anchor_state	mondo_id	stored_label	oak_flag	mondo_mapping_preds	shared_anchor_n
Kallmann_Syndrome	MONDO	MONDO:0018800	Kallmann syndrome			1
Kanzaki_Disease	MONDO	MONDO:0012222	alpha-N-acetylgalactosaminidase deficiency type 2		exactMatch:1	1
Kaposi_Sarcoma	MONDO	MONDO:0005055	Kaposi's sarcoma			1
Kawasaki_Disease	MONDO	MONDO:0012727	Kawasaki disease			1
Kearns-Sayre_Syndrome	MONDO	MONDO:0010787	Kearns-Sayre syndrome		exactMatch:1	1
Keipert_syndrome	MONDO	MONDO:0009720	Keipert syndrome			1
Kennedy_Disease	MONDO	MONDO:0010735	Kennedy disease			1
Keratoderma_Hereditarium_Mutilans	MONDO	MONDO:0007422	keratoderma hereditarium mutilans			1
Keratosis_Follicularis_Spinulosa_Decalvans	MONDO	MONDO:0000136	keratosis follicularis spinulosa decalvans			1
Kikuchi-Fujimoto_Disease	MONDO	MONDO:0018864	Kikuchi-Fujimoto disease			1
Kilquist_Syndrome	MONDO	MONDO:0033664	Kilquist syndrome		exactMatch:1	1
Kindler_Epidermolysis_Bullosa	MONDO	MONDO:0008260	Kindler syndrome		exactMatch:1	1
Kleefstra_Syndrome	MONDO	MONDO:0012455	Kleefstra syndrome			1
Klinefelter_Syndrome	MONDO	MONDO:0006823	Klinefelter syndrome			1
Klippel-Feil_Syndrome	MONDO	MONDO:0001029	Klippel-Feil syndrome			1
Kniest_Dysplasia	MONDO	MONDO:0007987	Kniest dysplasia			1
Konzo	MONDO	MONDO:0022666	cassavism		exactMatch:1	1
Koolen_de_Vries_syndrome	MONDO	MONDO:0012496	Koolen-de Vries syndrome			1
Kosaki_Overgrowth_Syndrome	MONDO	MONDO:0014704	skeletal overgrowth-craniofacial dysmorphism-hyperelastic skin-white matter lesions syndrome			1
Krabbe_Disease	MONDO	MONDO:0009499	Krabbe disease			1
Krabbe_Disease_Due_To_Saposin_A_Deficiency	MONDO	MONDO:0012720	Krabbe disease due to saposin A deficiency		exactMatch:1	1
Kufor-Rakeb_syndrome	MONDO	MONDO:0011706	Kufor-Rakeb syndrome		exactMatch:1	1
Kummell_Disease	MONDO	MONDO:0003940	Kummell disease			1
L-2-Hydroxyglutaric_Aciduria	MONDO	MONDO:0009370	L-2-hydroxyglutaric aciduria			1
L1_Syndrome	MONDO	MONDO:0017140	L1 syndrome			1
LRBA_Deficiency	MONDO	MONDO:0013863	combined immunodeficiency due to LRBA deficiency			1
Labyrinthitis	MONDO	MONDO:0002008	labyrinthitis			1
Lafora_Disease	MONDO	MONDO:0009697	Lafora disease			1
Landau-Kleffner_Syndrome	MONDO	MONDO:0009509	Landau-Kleffner syndrome			1
Lane_Hamilton_Syndrome	MONDO	MONDO:0800124	Lane Hamilton syndrome			1
Langerhans_Cell_Histiocytosis	MONDO	MONDO:0018310	Langerhans cell histiocytosis			1
Larsen_Syndrome	MONDO	MONDO:0007875	Larsen syndrome			1
Laryngeal_Squamous_Cell_Carcinoma	MONDO	MONDO:0005595	laryngeal squamous cell carcinoma			1
Laryngotracheoesophageal_Cleft	MONDO	MONDO:0016060	laryngotracheoesophageal cleft			1
Late_Complement_Component_Deficiency	MONDO	MONDO:0015700	immunodeficiency due to a late component of complement deficiency			1
Lathyrism	MONDO	MONDO:0043339	lathyrism		exactMatch:1	1
Lead_Poisoning	MONDO	MONDO:0018019	lead poisoning		exactMatch:1	1
Leber_Congenital_Amaurosis_10	MONDO	MONDO:0012723	Leber congenital amaurosis 10			1
Leber_Congenital_Amaurosis_with_Early-Onset_Deafness	MONDO	MONDO:0060650	Leber congenital amaurosis with early-onset deafness		exactMatch:1	1
Left_Ventricular_Noncompaction	MONDO	MONDO:0018901	left ventricular noncompaction			1
Legionnaires_Disease	MONDO	MONDO:0005824	Legionnaires' disease			1
Leigh_Syndrome	MONDO	MONDO:0009723	Leigh syndrome			1
Leiomyosarcoma	MONDO	MONDO:0005058	leiomyosarcoma		exactMatch:1	1
Leishmaniasis	MONDO	MONDO:0011989	leishmaniasis			1
Lennox-Gastaut_Syndrome	MONDO	MONDO:0016532	Lennox-Gastaut syndrome		exactMatch:1	1
Lenz-Majewski_hyperostotic_dwarfism	MONDO	MONDO:0007892	Lenz-Majewski hyperostotic dwarfism			1
Leprosy	MONDO	MONDO:0005124	leprosy			1
Leptospirosis	MONDO	MONDO:0005825	leptospirosis			1
Leri-Weill_Dyschondrosteosis	MONDO	MONDO:0007481	Leri-Weill dyschondrosteosis			1
Lesch-Nyhan_Syndrome	MONDO	MONDO:0010298	Lesch-Nyhan syndrome			1
Leukoencephalopathy_With_Vanishing_White_Matter	MONDO	MONDO:0800448	leukoencephalopathy with vanishing white matter			1
Li-Fraumeni_Syndrome	MONDO	MONDO:0018875	Li-Fraumeni syndrome			1
Liberfarb_syndrome	MONDO	MONDO:0030045	Liberfarb syndrome			1
Lichen_Simplex_Chronicus	MONDO	MONDO:0006585	neurodermatitis			1
Lichtenstein-Knorr_Syndrome	MONDO	MONDO:0014572	Lichtenstein-Knorr syndrome			1
Liddle_Syndrome	MONDO	MONDO:0008323	Liddle syndrome		exactMatch:1	1
Limb-Girdle_Muscular_Dystrophy_Autosomal_Dominant	MONDO	MONDO:0015151	muscular dystrophy, limb-girdle, autosomal dominant			1
Limbic_Encephalitis	MONDO	MONDO:0015588	limbic encephalitis		exactMatch:1	1
Lipoic_Acid_Synthetase_Deficiency	MONDO	MONDO:0013762	lipoic acid synthetase deficiency			1
Lipoid_Proteinosis	MONDO	MONDO:0009530	lipoid proteinosis			1
Liposarcoma	MONDO	MONDO:0005060	liposarcoma			1
Lipoyl_Transferase_1_Deficiency	MONDO	MONDO:0014576	lipoyl transferase 1 deficiency			1
Lissencephaly_Spectrum_Disorders	MONDO	MONDO:0018838	lissencephaly spectrum disorders			1
Livedoid_Vasculopathy	MONDO	MONDO:0025514	livedoid vasculopathy			1
Liver_Cirrhosis	MONDO	MONDO:0005155	cirrhosis of liver			1
Loeys-Dietz_Syndrome	MONDO	MONDO:0018954	Loeys-Dietz syndrome			1
Long-Chain_3-Hydroxyacyl-CoA_Dehydrogenase_Deficiency	MONDO	MONDO:0012173	long chain 3-hydroxyacyl-CoA dehydrogenase deficiency			1
Long_COVID	MONDO	MONDO:0100233	long COVID-19		exactMatch:1	1
Long_QT_Syndrome	MONDO	MONDO:0019171	familial long QT syndrome		exactMatch:1	1
Lowe_Syndrome	MONDO	MONDO:0010645	oculocerebrorenal syndrome			1
Ludwigs_Angina	MONDO	MONDO:0006576	Ludwig's angina			1
Lung_Carcinoma	MONDO	MONDO:0005138	lung carcinoma			1
Lupus_Nephritis	MONDO	MONDO:0005556	lupus nephritis			1
Lyme_Disease	MONDO	MONDO:0019632	Lyme disease			1
Lymphangioleiomyomatosis	MONDO	MONDO:0011705	lymphangioleiomyomatosis			1
Lymphatic_Filariasis	MONDO	MONDO:0016075	filariasis			1
Lymphoma	MONDO	MONDO:0005062	lymphoma			1
Lynch_Syndrome	MONDO	MONDO:0005835	Lynch syndrome			1
Lysinuric_Protein_Intolerance	MONDO	MONDO:0009109	lysinuric protein intolerance		exactMatch:1	1
Lysosomal_Acid_Phosphatase_Deficiency	MONDO	MONDO:0008705	lysosomal acid phosphatase deficiency		exactMatch:1	1
MALT_Lymphoma	MONDO	MONDO:0007650	MALT lymphoma			1
MAN2C1-congenital_disorder_of_deglycosylation_2	MONDO	MONDO:0030770	congenital disorder of deglycosylation 2			1
MCAD_Deficiency	MONDO	MONDO:0008721	medium chain acyl-CoA dehydrogenase deficiency			1
MCM8-related_gametogenic_failure	MONDO	MONDO:0044776	premature ovarian failure 10			1
MCM9-related_gametogenic_failure	NO_ID				relatedMatch:1	
MECP2_Duplication_Syndrome	MONDO	MONDO:0010436	chromosome Xq28 duplication syndrome			1
MED13_Syndrome	MONDO	MONDO:0032485	intellectual developmental disorder 61			1
MEDNIK_syndrome	MONDO	MONDO:0012251	MEDNIK syndrome			1
MELAS_Syndrome	MONDO	MONDO:0010789	MELAS syndrome			1
MET_Exon_14_Skipping_NSCLC	MONDO	MONDO:0005061	lung adenocarcinoma			5
MGAT2-congenital_disorder_of_glycosylation	MONDO	MONDO:0008908	MGAT2-congenital disorder of glycosylation			1
MHC_Class_II_Deficiency	MONDO	MONDO:0008855	MHC class II deficiency		exactMatch:1	1
MITF_Waardenburg_Tietz_Spectrum	MONDO	MONDO:0018094	Waardenburg syndrome			2
MMACHC-related_Methylmalonic_Aciduria_and_Homocystinuria_cblC_Type	MONDO	MONDO:0010184	methylmalonic aciduria and homocystinuria type cblC			1
MOGAD	MONDO	MONDO:1040024	myelin oligodendrocyte glycoprotein antibody-associated disease			1
MPDU1-congenital_disorder_of_glycosylation	MONDO	MONDO:0012211	MPDU1-congenital disorder of glycosylation			1
MSI_High_Colorectal_Cancer	MONDO	MONDO:0005575	colorectal cancer		closeMatch:1	4
MSI_High_Endometrial_Cancer	MONDO	MONDO:0011962	endometrial cancer			1
MYO6_Hearing_Loss	MONDO	MONDO:0019497	nonsyndromic genetic hearing loss			1
Mabry_Syndrome	MONDO	MONDO:0016596	hyperphosphatasia-intellectual disability syndrome			1
Machado_Joseph_Disease	MONDO	MONDO:0007182	Machado-Joseph disease			1
Maculopapular_Cutaneous_Mastocytosis	MONDO	MONDO:0019316	maculopapular cutaneous mastocytosis			1
Madras_Motor_Neuron_Disease	MONDO	MONDO:0015307	Madras motor neuron disease		exactMatch:1	1
Major_Depressive_Disorder	MONDO	MONDO:0002009	major depressive disorder			1
Malan_Syndrome	MONDO	MONDO:0013885	Malan overgrowth syndrome			1
Malaria	MONDO	MONDO:0005136	malaria			1
Malignant_Atrophic_Papulosis	MONDO	MONDO:0011208	malignant atrophic papulosis			1
Malignant_Hyperthermia_of_Anesthesia	MONDO	MONDO:0018493	malignant hyperthermia of anesthesia		exactMatch:1	1
Malignant_Mesothelioma	MONDO	MONDO:0006292	malignant mesothelioma			1
Malignant_Non_Dysgerminomatous_Germ_Cell_Tumor_Of_Ovary	MONDO	MONDO:0016096	malignant non-dysgerminomatous germ cell tumor of ovary			1
Malignant_Peripheral_Nerve_Sheath_Tumor	MONDO	MONDO:0017827	malignant peripheral nerve sheath tumor		exactMatch:1	1
Malignant_Peritoneal_Mesothelioma	MONDO	MONDO:0005512	malignant peritoneal mesothelioma		exactMatch:1	1
Malnutrition-related_Diabetes_Mellitus	MONDO	MONDO:0005015	diabetes mellitus			2
Mandibulofacial_Dysostosis_with_Microcephaly	MONDO	MONDO:0012516	mandibulofacial dysostosis-microcephaly syndrome			1
Manganism	MONDO	MONDO:0017638	manganese poisoning			1
Mantle_Cell_Lymphoma	MONDO	MONDO:0018876	mantle cell lymphoma		exactMatch:1	1
Maple_Syrup_Urine_Disease	MONDO	MONDO:0009563	maple syrup urine disease			1
Marchiafava_Bignami_Disease	MONDO	MONDO:0016370	Marchiafava-Bignami disease			1
Marden-Walker_Syndrome	MONDO	MONDO:0009564	Marden-Walker syndrome			1
Marfan_Syndrome	MONDO	MONDO:0007947	Marfan syndrome		exactMatch:1	1
Maroteaux-Lamy_syndrome	MONDO	MONDO:0009661	mucopolysaccharidosis type 6		exactMatch:1	1
McKusick-Kaufman_Syndrome	MONDO	MONDO:0009367	McKusick-Kaufman syndrome		exactMatch:1,relatedMatch:1	1
Meacham_syndrome	MONDO	MONDO:0012164	Meacham syndrome		exactMatch:1	1
Measles	MONDO	MONDO:0004619	measles			1
Meckel_Diverticulum	MONDO	MONDO:0007955	Meckel diverticulum			1
Meckel_Syndrome	MONDO	MONDO:0018921	Meckel syndrome			1
Mediator_Complex_Neurodevelopmental_Disorder	MONDO	MONDO:0002320	congenital nervous system disorder			1
Medullary_Thyroid_Carcinoma	MONDO	MONDO:0015277	medullary thyroid gland carcinoma			1
Medulloblastoma	MONDO	MONDO:0007959	medulloblastoma			1
Medulloblastoma_SHH_Activated	MONDO	MONDO:0850197	medulloblastoma SHH activated			1
Medulloblastoma_WNT_Activated	MONDO	MONDO:0850196	medulloblastoma WNT activated			1
Melanoma_in_Congenital_Melanocytic_Nevus	MONDO	MONDO:0850110	melanoma in congenital melanocytic nevus			1
Melkersson_Rosenthal_syndrome	MONDO	MONDO:0007969	Melkersson-Rosenthal syndrome			1
Membranous_Nephropathy	MONDO	MONDO:0005376	membranous glomerulonephritis			1
Menieres_Disease	MONDO	MONDO:0007972	Meniere disease			1
Meningeal_Melanocytoma	MONDO	MONDO:0016746	meningeal melanocytoma			1
Meningioma	MONDO	MONDO:0016642	meningioma			1
Menkes_Disease	MONDO	MONDO:0010651	Menkes disease			1
Mercury_Poisoning	MONDO	MONDO:0018020	mercury poisoning			1
Merkel_Cell_Carcinoma	MONDO	MONDO:0019210	cutaneous neuroendocrine carcinoma			1
Mesial_Temporal_Lobe_Epilepsy_with_Hippocampal_Sclerosis	MONDO	MONDO:0020476	mesial temporal lobe epilepsy with hippocampal sclerosis			1
Metachromatic_Leukodystrophy	MONDO	MONDO:0018868	metachromatic leukodystrophy			1
Metaphyseal_Chondrodysplasia_Schmid_Type	MONDO	MONDO:0007983	Schmid metaphyseal chondrodysplasia			1
Metastatic_Breast_Carcinoma	MONDO	MONDO:0004989	breast carcinoma		closeMatch:1	2
Metastatic_Colorectal_Cancer	MONDO	MONDO:0005575	colorectal cancer		closeMatch:1	4
Metastatic_Gastric_Cancer	MONDO	MONDO:0004950	gastric carcinoma		closeMatch:1	2
Metastatic_HCC	MONDO	MONDO:0007256	hepatocellular carcinoma		closeMatch:1	3
Metastatic_Melanoma	MONDO	MONDO:0005012	cutaneous melanoma		closeMatch:1	3
Metastatic_NSCLC	MONDO	MONDO:0005233	non-small cell lung carcinoma		closeMatch:1	4
Metastatic_Ovarian_Cancer	MONDO	MONDO:0005211	ovarian serous adenocarcinoma		closeMatch:1	2
Metastatic_Pancreatic_Adenocarcinoma	MONDO	MONDO:0006047	pancreatic adenocarcinoma		closeMatch:1	1
Metastatic_Prostate_Cancer	MONDO	MONDO:0008315	prostate cancer		closeMatch:1	2
Metastatic_Renal_Cell_Carcinoma	MONDO	MONDO:0005086	renal cell carcinoma		closeMatch:1	2
Metatropic_Dysplasia	MONDO	MONDO:0007986	metatropic dysplasia			1
Methanol_Poisoning	MONDO	MONDO:0017860	methanol poisoning		exactMatch:1	1
Methylmalonic_Acidemia	MONDO	MONDO:0002012	methylmalonic acidemia			1
Mevalonate_Kinase_Deficiency	MONDO	MONDO:0017708	mevalonate kinase deficiency			1
Microphthalmia_with_Coloboma	MONDO	MONDO:0000170	microphthalmia, isolated, with coloboma			1
Microscopic_Polyangiitis	MONDO	MONDO:0019124	microscopic polyangiitis			1
Middle_East_Respiratory_Syndrome	MONDO	MONDO:0100116	Middle East respiratory syndrome			1
Migraine	MONDO	MONDO:0005277	migraine disorder			1
Migraine_with_Aura	MONDO	MONDO:0005475	migraine with aura			1
Miller-Dieker_Lissencephaly_Syndrome	MONDO	MONDO:0009532	Miller-Dieker lissencephaly syndrome			1
Minimal_Change_Disease	MONDO	MONDO:0006835	lipoid nephrosis	LABEL_DRIFT		1
Mitochondrial_DNA_Depletion_Syndrome_7	MONDO	MONDO:0010060	mitochondrial DNA depletion syndrome 7 (hepatocerebral type)			1
Mitochondrial_Neurogastrointestinal_Encephalomyopathy	MONDO	MONDO:0017575	mitochondrial neurogastrointestinal encephalomyopathy			1
Mitochondrial_Trifunctional_Protein_Deficiency	MONDO	MONDO:0012172	mitochondrial trifunctional protein deficiency			1
Mixed_Connective_Tissue_Disease	MONDO	MONDO:0005854	mixed connective tissue disease			1
Mixed_Germ_Cell_Tumor	MONDO	MONDO:0015864	mixed germ cell tumor			1
Mixed_Neuronal-Glial_Tumor	MONDO	MONDO:0016729	mixed neuronal-glial tumor			1
Mobitz_Type_I_Atrioventricular_Block	MONDO	MONDO:0020744	Mobitz type I atrioventricular block			1
Monkeypox	MONDO	MONDO:0002594	monkeypox			1
Monomelic_Amyotrophy	MONDO	MONDO:0011224	monomelic amyotrophy			1
Morgagni-Stewart-Morel_Syndrome	MONDO	MONDO:0007766	Morgagni-Stewart-Morel syndrome			1
Morquio_syndrome	MONDO	MONDO:0018938	mucopolysaccharidosis type 4		exactMatch:1	1
Mosaic_Variegated_Aneuploidy_Syndrome	MONDO	MONDO:0000141	mosaic variegated aneuploidy syndrome		exactMatch:1	1
Mowat-Wilson_syndrome	MONDO	MONDO:0009341	Mowat-Wilson syndrome			1
Moyamoya_Disease	MONDO	MONDO:0016820	Moyamoya disease			1
Mucoepidermoid_Carcinoma	MONDO	MONDO:0003036	mucoepidermoid carcinoma			1
Mucolipidosis_Type_II	MONDO	MONDO:0009650	mucolipidosis type II		exactMatch:1	1
Mucolipidosis_Type_III_Alpha_Beta	MONDO	MONDO:0018931	mucolipidosis type III, alpha/beta		exactMatch:1	1
Mucolipidosis_Type_IV	MONDO	MONDO:0009653	mucolipidosis type IV		exactMatch:1	1
Mucopolysaccharidosis	MONDO	MONDO:0019249	mucopolysaccharidosis			1
Mucopolysaccharidosis_type_IX	MONDO	MONDO:0011093	mucopolysaccharidosis type 9		exactMatch:1	1
Muenke_Syndrome	MONDO	MONDO:0011274	Muenke syndrome			1
Multicentric_Castleman_Disease	MONDO	MONDO:0019754	multicentric Castleman disease			1
Multiminicore_Disease	MONDO	MONDO:0018948	multiminicore myopathy			1
Multiple_Acyl-CoA_Dehydrogenase_Deficiency	MONDO	MONDO:0009282	multiple acyl-CoA dehydrogenase deficiency			1
Multiple_Endocrine_Neoplasia_Type_2	MONDO	MONDO:0019003	multiple endocrine neoplasia type 2			1
Multiple_Epiphyseal_Dysplasia	MONDO	MONDO:0016648	multiple epiphyseal dysplasia			1
Multiple_Epiphyseal_Dysplasia_Al-Gazali_Type	MONDO	MONDO:0011778	multiple epiphyseal dysplasia, Al-Gazali type			1
Multiple_Mitochondrial_Dysfunctions_Syndrome_9B	MONDO	MONDO:0971174	multiple mitochondrial dysfunctions syndrome 9B	LABEL_DRIFT		1
Multiple_Myeloma	MONDO	MONDO:0009693	plasma cell myeloma			1
Multiple_Sclerosis	MONDO	MONDO:0005301	multiple sclerosis			1
Multiple_Sulfatase_Deficiency	MONDO	MONDO:0010088	mucosulfatidosis			1
Multiple_Synostoses_Syndrome	MONDO	MONDO:0017923	multiple synostoses syndrome			1
Multiple_System_Atrophy	MONDO	MONDO:0007803	multiple system atrophy			1
Multisystem_Inflammatory_Syndrome_in_Children_MIS-C	MONDO	MONDO:0100163	COVID-19–associated multisystem inflammatory syndrome in children			1
Multisystemic_Smooth_Muscle_Dysfunction_Syndrome	MONDO	MONDO:0013452	multisystemic smooth muscle dysfunction syndrome			1
Mumps	MONDO	MONDO:0000989	mumps infectious disease			1
Murine_Typhus	MONDO	MONDO:0000330	endemic typhus		exactMatch:1	1
Myalgic_Encephalomyelitis_Chronic_Fatigue_Syndrome	MONDO	MONDO:0005404	myalgic encephalomeyelitis/chronic fatigue syndrome			1
Myasthenia_Gravis	MONDO	MONDO:0009688	myasthenia gravis		exactMatch:1	1
Mycetoma	MONDO	MONDO:0016823	mycetoma			1
Mycoplasma_Pneumoniae_Pneumonia	MONDO	MONDO:0005867	Mycoplasma pneumoniae pneumonia			1
Mycosis_Fungoides	MONDO	MONDO:0009691	mycosis fungoides		exactMatch:1	1
Myelodysplastic_Syndrome	MONDO	MONDO:0018881	myelodysplastic syndrome		exactMatch:1	1
Myeloproliferative_Neoplasm_Unclassifiable	MONDO	MONDO:0019452	myeloproliferative neoplasm, unclassifiable			1
Myhre_Syndrome	MONDO	MONDO:0007688	Myhre syndrome			1
Myocardial_Infarction	MONDO	MONDO:0005068	myocardial infarction			1
Myoclonus_Dystonia_Syndrome	MONDO	MONDO:0000903	myoclonus-dystonia syndrome			1
Myopathy_Lactic_Acidosis_and_Sideroblastic_Anemia	MONDO	MONDO:0000863	myopathy, lactic acidosis, and sideroblastic anemia		exactMatch:1	1
Myotonic_Dystrophy_Type_1	MONDO	MONDO:0008056	myotonic dystrophy type 1		exactMatch:1	1
Myxedema	MONDO	MONDO:0009718	myxedema			1
N-Acetylglutamate_Synthase_Deficiency	MONDO	MONDO:0009377	hyperammonemia due to N-acetylglutamate synthase deficiency			1
NAGA_Deficiency_Type_3	MONDO	MONDO:0019264	alpha-N-acetylgalactosaminidase deficiency type 3		exactMatch:1	1
NARP_syndrome	MONDO	MONDO:0010794	NARP syndrome			1
NDE1-related_Microcephaly_Lissencephaly	NO_TERM					
NDP_Related_Vitreoretinopathy	MONDO	MONDO:0700377	NDP-related vitreoretinopathy			1
NELABA	MONDO	MONDO:0060562	encephalopathy, neonatal severe, with lactic acidosis and brain abnormalities			1
NGLY1-congenital_disorder_of_deglycosylation	MONDO	MONDO:0800044	congenital disorder of deglycosylation 1			1
NPM1_Mutant_AML	MONDO	MONDO:0044923	acute myeloid leukemia with mutated NPM1			1
NR5A1_Related_Sex_Development_Disorder	MONDO	MONDO:1060211	NR5A1-related sex development disorder			1
NRAS_Mutant_Melanoma	MONDO	MONDO:0005012	cutaneous melanoma			3
NTRK_Fusion_Positive_Cancer	MONDO	MONDO:0700215	NTRK fusion positive cancer			1
NUP62-Related_Infantile_Bilateral_Striatal_Necrosis	MONDO	MONDO:0015518	infantile bilateral striatal necrosis			1
Narcolepsy-Cataplexy_Syndrome	MONDO	MONDO:0016158	narcolepsy-cataplexy syndrome			1
Narcolepsy	MONDO	MONDO:0021107	narcolepsy			1
Nasopharyngeal_Carcinoma	MONDO	MONDO:0015459	nasopharyngeal carcinoma			1
Nemaline_Myopathy	MONDO	MONDO:0018958	nemaline myopathy		exactMatch:1	1
Nephronophthisis	MONDO	MONDO:0019005	nephronophthisis			1
Nestor-Guillermo_progeria_syndrome	MONDO	MONDO:0013523	Nestor-Guillermo progeria syndrome			1
Netherton_Syndrome	MONDO	MONDO:0009735	Netherton syndrome			1
Neuroblastoma	MONDO	MONDO:0005072	neuroblastoma			1
Neurodegeneration_With_Brain_Iron_Accumulation	MONDO	MONDO:0018307	neurodegeneration with brain iron accumulation			1
Neurofibroma	MONDO	MONDO:0016755	neurofibroma			1
Neurofibromatosis_Type_1	MONDO	MONDO:0018975	neurofibromatosis type 1		exactMatch:1	1
Neuromyelitis_Optica	MONDO	MONDO:0019100	neuromyelitis optica			2
Neuromyelitis_Optica_Spectrum_Disorder	MONDO	MONDO:0019100	neuromyelitis optica			2
Neuromyelitis_Optica_Spectrum_Disorder_with_Anti-AQP4_Antibodies	MONDO	MONDO:0035663	neuromyelitis optica spectrum disorder with anti-AQP4 antibodies			1
Neuronal_Ceroid_Lipofuscinosis	MONDO	MONDO:0016295	neuronal ceroid lipofuscinosis			1
Neuronal_Ceroid_Lipofuscinosis_1	MONDO	MONDO:0009744	neuronal ceroid lipofuscinosis 1			1
Neuronal_Ceroid_Lipofuscinosis_2	MONDO	MONDO:0008769	neuronal ceroid lipofuscinosis 2			1
Neuronal_Ceroid_Lipofuscinosis_3	MONDO	MONDO:0008767	neuronal ceroid lipofuscinosis 3			1
Neuronal_Ceroid_Lipofuscinosis_7	MONDO	MONDO:0012588	neuronal ceroid lipofuscinosis 7			1
Neuropsychiatric_SLE	MONDO	MONDO:0007915	systemic lupus erythematosus			2
Neurosarcoidosis	MONDO	MONDO:0045047	neurosarcoidosis			1
Neutral_Lipid_Storage_Myopathy	MONDO	MONDO:0012545	neutral lipid storage myopathy		exactMatch:1	1
Nevus_of_Ota	MONDO	MONDO:0016984	nevus of Ota			1
Niemann-Pick_Disease_Type_A	MONDO	MONDO:0009756	Niemann-Pick disease type A		exactMatch:1	1
Niemann-Pick_Disease_Type_B	MONDO	MONDO:0011871	Niemann-Pick disease type B		exactMatch:1	1
Niemann-Pick_Disease_Type_E	MONDO	MONDO:0020384	Niemann-Pick disease type E		exactMatch:1	1
Niemann_Pick_Disease_Type_C	MONDO	MONDO:0018982	Niemann-Pick disease type C			1
Nijmegen_breakage_syndrome	MONDO	MONDO:0009623	Nijmegen breakage syndrome			1
Noise_Induced_Hearing_Loss	MONDO	MONDO:0013098	noise induced hearing loss			1
Noma	MONDO	MONDO:0017124	noma			1
Non-Small_Cell_Lung_Cancer	MONDO	MONDO:0005233	non-small cell lung carcinoma			4
Non-functional_Pancreatic_Neuroendocrine_Tumor	MONDO	MONDO:0004334	non-functional pancreatic neuroendocrine tumor			1
Nonketotic_Hyperglycinemia	MONDO	MONDO:0011612	glycine encephalopathy			1
Noonan_Syndrome-like_Disorder_with_Loose_Anagen_Hair	MONDO	MONDO:0011899	Noonan syndrome-like disorder with loose anagen hair		exactMatch:1	1
Noonan_Syndrome	MONDO	MONDO:0018997	Noonan syndrome		exactMatch:1	1
North_Carolina_Macular_Dystrophy	MONDO	MONDO:0007630	North Carolina macular dystrophy			1
Obesity	MONDO	MONDO:0011122	obesity disorder			2
Obesity_Due_to_MC4R_Pathway_Disruption	MONDO	MONDO:0011122	obesity disorder			2
Obsessive-Compulsive_Disorder	MONDO	MONDO:0008114	obsessive-compulsive disorder		exactMatch:1	1
Obstructive_Sleep_Apnea	MONDO	MONDO:0007147	obstructive sleep apnea syndrome			1
Ochoa_Syndrome	MONDO	MONDO:0000463	Ochoa syndrome		exactMatch:1	1
Oculocerebrodental_Syndrome	MONDO	MONDO:0034145	oculocerebrodental syndrome			1
Oculocutaneous_Albinism	MONDO	MONDO:0018910	oculocutaneous albinism			1
Oculodentodigital_Dysplasia	MONDO	MONDO:0008111	oculodentodigital dysplasia			1
Oculogastrointestinal-Neurodevelopmental_Syndrome	MONDO	MONDO:0036189	oculogastrointestinal-neurodevelopmental syndrome			1
Oculopharyngodistal_Myopathy	MONDO	MONDO:0025193	oculopharyngodistal myopathy			1
Odonto-Onycho-Dermal_Dysplasia	MONDO	MONDO:0009773	odonto-onycho-dermal dysplasia			1
Ogden_syndrome	MONDO	MONDO:0010457	Ogden syndrome			1
Okur_Chung_neurodevelopmental_syndrome	MONDO	MONDO:0014893	Okur-Chung neurodevelopmental syndrome		exactMatch:1	1
Omodysplasia	MONDO	MONDO:0017136	omodysplasia			1
Omphalocele	MONDO	MONDO:0019015	omphalocele		exactMatch:1	1
Onchocerciasis	MONDO	MONDO:0017137	onchocerciasis			1
Opitz_GBBB_Syndrome	MONDO	MONDO:0017138	Opitz G/BBB syndrome			1
Oppositional_Defiant_Disorder	MONDO	MONDO:0000495	oppositional defiant disorder			1
Opsismodysplasia	MONDO	MONDO:0009785	opsismodysplasia			1
Optic_Neuritis	MONDO	MONDO:0005885	optic neuritis		exactMatch:1	1
Oral_Cavity_Squamous_Cell_Carcinoma	MONDO	MONDO:0004958	oral cavity squamous cell carcinoma			1
Organophosphate_Poisoning	MONDO	MONDO:0800386	organophosphate poisoning		exactMatch:1	1
Ornithine_Carbamoyltransferase_Deficiency	MONDO	MONDO:0010703	ornithine carbamoyltransferase deficiency			1
Orofaciodigital_Syndrome_17	MONDO	MONDO:0033375	orofaciodigital syndrome 17		exactMatch:1,relatedMatch:1	1
Orofaciodigital_Syndrome_Type_I	MONDO	MONDO:0010702	orofaciodigital syndrome I			1
Oroya_Fever	MONDO	MONDO:0018984	Oroya fever		exactMatch:1	1
Osteoarthritis	MONDO	MONDO:0005178	osteoarthritis			1
Osteochondritis_of_Tarsal_Metatarsal_Bone	MONDO	MONDO:0016086	osteochondritis of tarsal/metatarsal bone			1
Osteogenesis_Imperfecta_Type_I	MONDO	MONDO:0008146	osteogenesis imperfecta type 1			1
Osteogenesis_Imperfecta_Type_II	MONDO	MONDO:0008147	osteogenesis imperfecta type 2			1
Osteogenesis_Imperfecta_Type_III	MONDO	MONDO:0009804	osteogenesis imperfecta type 3			1
Osteogenesis_Imperfecta_Type_IV	MONDO	MONDO:0008148	osteogenesis imperfecta type 4			1
