disease_name,disease_id,claim_type,claim_class,source_path,claim_kind,claim_text,subject_label,subject_id,predicate_label,predicate_id,object_label,object_id,qualifier_name,qualifier_value,qualifier_value_id,qualifiers_json,is_subclaim,qualifier_evidence_missing,evidence_reference,evidence_reference_title,evidence_supports,evidence_source,evidence_snippet,evidence_explanation
Asthma,MONDO:0004979,genetic,Genetic,genetic[4],qualified,Asthma has genetic HLA-DQ with association associated,Asthma,MONDO:0004979,has genetic,genetic,HLA-DQ,,association,Associated,,"{""association"": {""id"": """", ""value"": ""Associated""}}",True,True,PMID:23181788,HLA-DQ strikes again: genome-wide association study further confirms HLA-DQ in the diagnosis of asthma among adults.,SUPPORT,,"Overall, our findings further replicate the HLA-DQ region in the pathogenesis of asthma.","The study highlights the association of HLA-DQ genes, specifically HLA-DQA1, with asthma in adults, corroborating previous findings linking HLA-DQ to asthma susceptibility."
Asthma,MONDO:0004979,genetic,Genetic,genetic[5],base,Asthma has genetic ORMDL3,Asthma,MONDO:0004979,has genetic,genetic,ORMDL3,,,,,,False,False,PMID:25167772,Genetic variation in ORMDL3 gene may contribute to the risk of asthma: a meta-analysis.,SUPPORT,,"The results of this meta-analysis firmly established that genetic variation at the rs7216389 locus, which controls the expression of the ORMDL3, may be a major, independent predisposing factor for asthma in ethnically diverse populations.",The meta-analysis confirms the association between the ORMDL3 gene and asthma susceptibility.
Asthma,MONDO:0004979,genetic,Genetic,genetic[5],base,Asthma has genetic ORMDL3,Asthma,MONDO:0004979,has genetic,genetic,ORMDL3,,,,,,False,False,PMID:18754760,ORMDL3--guilt by association?,PARTIAL,,"It is far from being clear which gene caused the association signal, as it is derived from a large linkage disequilibrium (LD) block.",The study suggests an association signal that includes ORMDL3 but indicates uncertainty about the specific gene responsible due to a large LD block.
Asthma,MONDO:0004979,genetic,Genetic,genetic[5],base,Asthma has genetic ORMDL3,Asthma,MONDO:0004979,has genetic,genetic,ORMDL3,,,,,,False,False,PMID:21276132,Genome-wide association studies for discovery of genes involved in asthma.,SUPPORT,,"The first GWAS for asthma discovered a novel associated locus on chromosome 17q21 encompassing the genes ORMDL3, GSDMB and ZPBP2.",This GWAS identifies ORMDL3 as part of a locus associated with asthma.
Asthma,MONDO:0004979,genetic,Genetic,genetic[5],qualified,Asthma has genetic ORMDL3 with association associated,Asthma,MONDO:0004979,has genetic,genetic,ORMDL3,,association,Associated,,"{""association"": {""id"": """", ""value"": ""Associated""}}",True,True,PMID:25167772,Genetic variation in ORMDL3 gene may contribute to the risk of asthma: a meta-analysis.,SUPPORT,,"The results of this meta-analysis firmly established that genetic variation at the rs7216389 locus, which controls the expression of the ORMDL3, may be a major, independent predisposing factor for asthma in ethnically diverse populations.",The meta-analysis confirms the association between the ORMDL3 gene and asthma susceptibility.
Asthma,MONDO:0004979,genetic,Genetic,genetic[5],qualified,Asthma has genetic ORMDL3 with association associated,Asthma,MONDO:0004979,has genetic,genetic,ORMDL3,,association,Associated,,"{""association"": {""id"": """", ""value"": ""Associated""}}",True,True,PMID:18754760,ORMDL3--guilt by association?,PARTIAL,,"It is far from being clear which gene caused the association signal, as it is derived from a large linkage disequilibrium (LD) block.",The study suggests an association signal that includes ORMDL3 but indicates uncertainty about the specific gene responsible due to a large LD block.
Asthma,MONDO:0004979,genetic,Genetic,genetic[5],qualified,Asthma has genetic ORMDL3 with association associated,Asthma,MONDO:0004979,has genetic,genetic,ORMDL3,,association,Associated,,"{""association"": {""id"": """", ""value"": ""Associated""}}",True,True,PMID:21276132,Genome-wide association studies for discovery of genes involved in asthma.,SUPPORT,,"The first GWAS for asthma discovered a novel associated locus on chromosome 17q21 encompassing the genes ORMDL3, GSDMB and ZPBP2.",This GWAS identifies ORMDL3 as part of a locus associated with asthma.
Asthma,MONDO:0004979,genetic,Genetic,genetic[6],base,Asthma has genetic BACH2,Asthma,MONDO:0004979,has genetic,genetic,BACH2,,,,,,False,False,,,,,,
Asthma,MONDO:0004979,genetic,Genetic,genetic[6],qualified,Asthma has genetic BACH2 with association gwas,Asthma,MONDO:0004979,has genetic,genetic,BACH2,,association,GWAS,,"{""association"": {""id"": """", ""value"": ""GWAS""}}",True,True,,,,,,
Asthma,MONDO:0004979,genetic,Genetic,genetic[7],base,Asthma has genetic TNFAIP3,Asthma,MONDO:0004979,has genetic,genetic,TNFAIP3,,,,,,False,False,,,,,,
Asthma,MONDO:0004979,genetic,Genetic,genetic[7],qualified,Asthma has genetic TNFAIP3 with association gwas,Asthma,MONDO:0004979,has genetic,genetic,TNFAIP3,,association,GWAS,,"{""association"": {""id"": """", ""value"": ""GWAS""}}",True,True,,,,,,
Asthma,MONDO:0004979,genetic,Genetic,genetic[8],base,Asthma has genetic STAT3,Asthma,MONDO:0004979,has genetic,genetic,STAT3,,,,,,False,False,,,,,,
Asthma,MONDO:0004979,genetic,Genetic,genetic[8],qualified,Asthma has genetic STAT3 with association gwas,Asthma,MONDO:0004979,has genetic,genetic,STAT3,,association,GWAS,,"{""association"": {""id"": """", ""value"": ""GWAS""}}",True,True,,,,,,
Asthma,MONDO:0004979,genetic,Genetic,genetic[9],base,Asthma has genetic CD28,Asthma,MONDO:0004979,has genetic,genetic,CD28,,,,,,False,False,,,,,,
Asthma,MONDO:0004979,genetic,Genetic,genetic[9],qualified,Asthma has genetic CD28 with association gwas,Asthma,MONDO:0004979,has genetic,genetic,CD28,,association,GWAS,,"{""association"": {""id"": """", ""value"": ""GWAS""}}",True,True,,,,,,
Asthma,MONDO:0004979,genetic,Genetic,genetic[10],base,Asthma has genetic EGR2,Asthma,MONDO:0004979,has genetic,genetic,EGR2,,,,,,False,False,,,,,,
Asthma,MONDO:0004979,genetic,Genetic,genetic[10],qualified,Asthma has genetic EGR2 with association gwas,Asthma,MONDO:0004979,has genetic,genetic,EGR2,,association,GWAS,,"{""association"": {""id"": """", ""value"": ""GWAS""}}",True,True,,,,,,
Asthma,MONDO:0004979,genetic,Genetic,genetic[11],base,Asthma has genetic ETS1,Asthma,MONDO:0004979,has genetic,genetic,ETS1,,,,,,False,False,,,,,,
Asthma,MONDO:0004979,genetic,Genetic,genetic[11],qualified,Asthma has genetic ETS1 with association gwas,Asthma,MONDO:0004979,has genetic,genetic,ETS1,,association,GWAS,,"{""association"": {""id"": """", ""value"": ""GWAS""}}",True,True,,,,,,
Asthma,MONDO:0004979,genetic,Genetic,genetic[12],base,Asthma has genetic IRF4,Asthma,MONDO:0004979,has genetic,genetic,IRF4,,,,,,False,False,,,,,,
Asthma,MONDO:0004979,genetic,Genetic,genetic[12],qualified,Asthma has genetic IRF4 with association gwas,Asthma,MONDO:0004979,has genetic,genetic,IRF4,,association,GWAS,,"{""association"": {""id"": """", ""value"": ""GWAS""}}",True,True,,,,,,
Asthma,MONDO:0004979,genetic,Genetic,genetic[13],base,Asthma has genetic SATB1,Asthma,MONDO:0004979,has genetic,genetic,SATB1,,,,,,False,False,,,,,,
Asthma,MONDO:0004979,genetic,Genetic,genetic[13],qualified,Asthma has genetic SATB1 with association gwas,Asthma,MONDO:0004979,has genetic,genetic,SATB1,,association,GWAS,,"{""association"": {""id"": """", ""value"": ""GWAS""}}",True,True,,,,,,
Asthma,MONDO:0004979,genetic,Genetic,genetic[14],base,Asthma has genetic SMAD3,Asthma,MONDO:0004979,has genetic,genetic,SMAD3,,,,,,False,False,,,,,,
Asthma,MONDO:0004979,genetic,Genetic,genetic[14],qualified,Asthma has genetic SMAD3 with association gwas,Asthma,MONDO:0004979,has genetic,genetic,SMAD3,,association,GWAS,,"{""association"": {""id"": """", ""value"": ""GWAS""}}",True,True,,,,,,
Asthma,MONDO:0004979,genetic,Genetic,genetic[15],base,Asthma has genetic IL21R,Asthma,MONDO:0004979,has genetic,genetic,IL21R,,,,,,False,False,,,,,,
Asthma,MONDO:0004979,genetic,Genetic,genetic[15],qualified,Asthma has genetic IL21R with association gwas,Asthma,MONDO:0004979,has genetic,genetic,IL21R,,association,GWAS,,"{""association"": {""id"": """", ""value"": ""GWAS""}}",True,True,,,,,,
Asthma,MONDO:0004979,environmental,Environmental,environmental[0],base,Asthma has environmental Allergens,Asthma,MONDO:0004979,has environmental,environmental,Allergen exposure,ECTO:0000726,,,,,False,False,PMID:26788835,Symptom-trigger factors other than allergens in asthma and allergy.,PARTIAL,,"Persons with asthma and multiple diagnoses reported odorous/pungent and building-related environmental factors to trigger symptoms to a larger extent than did the reference group, mainly due to perfume and odors from flowers.",This supports the role of environmental factors in triggering symptoms in people with asthma but does not specifically address allergens as a triggering factor.
Asthma,MONDO:0004979,environmental,Environmental,environmental[0],base,Asthma has environmental Allergens,Asthma,MONDO:0004979,has environmental,environmental,Allergen exposure,ECTO:0000726,,,,,False,False,PMID:29732974,Mini Review - Asthma and Food Allergy.,SUPPORT,,The link between asthma and food allergy has been well researched over the years; although the exact interplay between the two atopic conditions is yet to be fully described. Research suggests that children who have both asthma and food allergy are at greater risk of more severe asthmatic episodes.,This supports the idea that allergens (specifically food allergies) can trigger severe asthma attacks.
Asthma,MONDO:0004979,environmental,Environmental,environmental[0],base,Asthma has environmental Allergens,Asthma,MONDO:0004979,has environmental,environmental,Allergen exposure,ECTO:0000726,,,,,False,False,PMID:20406590,"Aeroallergen sensitization in asthma: genetics, environment, and pathophysiology.",SUPPORT,,A complex interplay of genetic predisposition and environmental influences results in the clinical picture of allergic asthma.,"This supports the role of environmental influences, which includes allergens, in allergic asthma."
Asthma,MONDO:0004979,environmental,Environmental,environmental[0],base,Asthma has environmental Allergens,Asthma,MONDO:0004979,has environmental,environmental,Allergen exposure,ECTO:0000726,,,,,False,False,PMID:29310764,Reducing Environmental Allergic Triggers: Policy Issues.,SUPPORT,,The implementation of policies to reduce environmental allergic triggers can be an important adjunct to optimal patient care for allergic rhinitis and allergic asthma.,It supports that allergic asthma can be triggered by environmental allergens.
Asthma,MONDO:0004979,environmental,Environmental,environmental[0],base,Asthma has environmental Allergens,Asthma,MONDO:0004979,has environmental,environmental,Allergen exposure,ECTO:0000726,,,,,False,False,PMID:29345235,"News on Climate Change, Air Pollution, and Allergic Triggers of Asthma.",SUPPORT,,"The rising frequency of obstructive respiratory diseases during recent years, in particular allergic asthma, can be partially explained by changes in the environment, with the increasing presence in the atmosphere of chemical triggers (particulate matter and gaseous components such as nitrogen dioxide and ozone) and biologic triggers (aeroallergens).",This directly supports the role of environmental allergens as triggers for allergic asthma.
Asthma,MONDO:0004979,environmental,Environmental,environmental[0],base,Asthma has environmental Allergens,Asthma,MONDO:0004979,has environmental,environmental,Allergen exposure,ECTO:0000726,,,,,False,False,PMID:23574397,What do we know about asthma triggers? a review of the literature.,SUPPORT,,"For patients with asthma, exacerbations and poor control can result from exposure to environmental triggers, such as allergens and air particulates.",This supports the idea of allergens being environmental triggers for asthma.
Asthma,MONDO:0004979,environmental,Environmental,environmental[0],base,Asthma has environmental Allergens,Asthma,MONDO:0004979,has environmental,environmental,Allergen exposure,ECTO:0000726,,,,,False,False,PMID:31187658,Characterizing environmental asthma triggers and healthcare use patterns in Puerto Rico.,SUPPORT,,Environmental exposures varied across the year and demonstrated seasonal patterns.,This supports the role of environmental allergens like mold in triggering asthma.
Asthma,MONDO:0004979,environmental,Environmental,environmental[0],base,Asthma has environmental Allergens,Asthma,MONDO:0004979,has environmental,environmental,Allergen exposure,ECTO:0000726,,,,,False,False,PMID:21277508,"The environment, the airway, and the athlete.",SUPPORT,,"Extrinsic factors include environmental exposure to temperature, humidity, aeroallergens, irritants, and pollution.",This supports the role of environmental allergens in asthma.
Asthma,MONDO:0004979,environmental,Environmental,environmental[0],base,Asthma has environmental Allergens,Asthma,MONDO:0004979,has environmental,environmental,Allergen exposure,ECTO:0000726,,,,,False,False,PMID:37480203,"Meteorological and environmental factors that impact pollen counts, allergenicity, and thresholds: A scoping review.",SUPPORT,,"Pollen is a key source of aeroallergens responsible for allergic rhinitis, conjunctivitis, and asthma.",This supports the role of environmental allergens like pollen in triggering allergic asthma.
Asthma,MONDO:0004979,environmental,Environmental,environmental[1],base,Asthma has environmental Air Pollution,Asthma,MONDO:0004979,has environmental,environmental,Air pollution exposure,ECTO:8000036,,,,,False,False,PMID:10518814,Air pollution and asthma.,SUPPORT,,Air pollution is convincingly associated with many signs of asthma aggravation.,"The article states that air pollution is associated with various signs and symptoms of asthma aggravation, supporting the statement that air pollution exacerbates asthma symptoms."
Asthma,MONDO:0004979,environmental,Environmental,environmental[1],base,Asthma has environmental Air Pollution,Asthma,MONDO:0004979,has environmental,environmental,Air pollution exposure,ECTO:8000036,,,,,False,False,PMID:21277508,"The environment, the airway, and the athlete.",SUPPORT,,"Extrinsic factors include environmental exposure to temperature, humidity, aeroallergens, irritants, and pollution.","The article discusses how environmental factors, including pollution, can result in impaired function of the airways of athletes, which supports the statement."
Asthma,MONDO:0004979,environmental,Environmental,environmental[1],base,Asthma has environmental Air Pollution,Asthma,MONDO:0004979,has environmental,environmental,Air pollution exposure,ECTO:8000036,,,,,False,False,PMID:31187658,Characterizing environmental asthma triggers and healthcare use patterns in Puerto Rico.,SUPPORT,,Increases in mold and PM10 were associated with increases in asthma claims.,"The study found associations between particulate pollution and increased asthma claims, supporting the statement."
Asthma,MONDO:0004979,environmental,Environmental,environmental[1],base,Asthma has environmental Air Pollution,Asthma,MONDO:0004979,has environmental,environmental,Air pollution exposure,ECTO:8000036,,,,,False,False,PMID:31239087,City-Specific Air Quality Warnings for Improved Asthma Self-Management.,SUPPORT,,Days with historically high associations between pollution and asthma attacks were identified as supplemental warning days.,"The framework identifies days with high pollution as high-risk days for asthma attacks, supporting the statement."
Asthma,MONDO:0004979,environmental,Environmental,environmental[1],base,Asthma has environmental Air Pollution,Asthma,MONDO:0004979,has environmental,environmental,Air pollution exposure,ECTO:8000036,,,,,False,False,PMID:31765853,Exacerbation-Prone Asthma.,SUPPORT,,"Exacerbations are largely driven by environmental exposures including pollutants, stress, and viral and bacterial pathogens.","The text supports the notion that pollutants, including air pollution, drive exacerbations of asthma symptoms."
Asthma,MONDO:0004979,environmental,Environmental,environmental[1],base,Asthma has environmental Air Pollution,Asthma,MONDO:0004979,has environmental,environmental,Air pollution exposure,ECTO:8000036,,,,,False,False,PMID:35307034,"Asthma and COPD exacerbation in relation to outdoor air pollution in the metropolitan area of Berlin, Germany.",SUPPORT,,The risk ratio for asthma patients to be hospitalised on the same day of NO2 exposure was 1.101 per 10 µg/m3 NO2 increase.,"The study observed a significant increase in hospitalization risk for asthma patients due to NO2 exposure, supporting the statement."
Asthma,MONDO:0004979,environmental,Environmental,environmental[2],base,Asthma has environmental Tobacco Smoke,Asthma,MONDO:0004979,has environmental,environmental,Tobacco smoke exposure,ECTO:6000029,,,,,False,False,PMID:25584912,Smoke exposure as a risk factor for asthma in childhood: a review of current evidence.,SUPPORT,,Exposure to passive smoke as a risk factor for asthma onset in childhood.,The study highlights how environmental tobacco smoke (ETS) is a significant indoor pollutant and a likely cause for asthma onset and severity in childhood.
Asthma,MONDO:0004979,environmental,Environmental,environmental[2],base,Asthma has environmental Tobacco Smoke,Asthma,MONDO:0004979,has environmental,environmental,Tobacco smoke exposure,ECTO:6000029,,,,,False,False,PMID:29292313,Tobacco Control Laws and Pediatric Asthma.,SUPPORT,,Exposure to environmental tobacco smoke increases pediatric asthma severity.,"The study found that higher state tax grades on tobacco were associated with reduced asthma severity, indicating the detrimental impact of tobacco smoke on asthma severity."
Asthma,MONDO:0004979,environmental,Environmental,environmental[2],base,Asthma has environmental Tobacco Smoke,Asthma,MONDO:0004979,has environmental,environmental,Tobacco smoke exposure,ECTO:6000029,,,,,False,False,PMID:35236762,Long-term exposure to ambient air pollution and asthma symptom score in the CONSTANCES cohort.,NO_EVIDENCE,,"We aimed to study the associations between particulate matter with an aerodynamic diameter lower than 2.5 µm (PM2.5), black carbon (BC) and NO2 and the asthma symptom score in adults.",The study focuses on various air pollutants but does not specifically address tobacco smoke as an environmental factor affecting asthma severity.
Asthma,MONDO:0004979,environmental,Environmental,environmental[2],base,Asthma has environmental Tobacco Smoke,Asthma,MONDO:0004979,has environmental,environmental,Tobacco smoke exposure,ECTO:6000029,,,,,False,False,PMID:32493146,Risk factors for poor asthma control and impaired quality of life in a Caribbean population.,NO_EVIDENCE,,"In this Caribbean population, uncontrolled asthma was independently associated with obesity, late-onset disease, and comorbidities of sleep apnea and depression.",This study does not discuss tobacco smoke specifically as an environmental risk factor for asthma severity.
Asthma,MONDO:0004979,environmental,Environmental,environmental[2],base,Asthma has environmental Tobacco Smoke,Asthma,MONDO:0004979,has environmental,environmental,Tobacco smoke exposure,ECTO:6000029,,,,,False,False,PMID:37973258,Extreme Weather Events and Asthma.,NO_EVIDENCE,,"The objective of this article is to review recent literature on the implications of extreme weather events such as thunderstorms, wildfires, tropical cyclones, freshwater flooding, and temperature extremes in relationship to asthma symptoms.",The study reviews the impact of extreme weather events on asthma but does not mention tobacco smoke.
Asthma,MONDO:0004979,environmental,Environmental,environmental[3],base,Asthma has environmental Occupational Exposures,Asthma,MONDO:0004979,has environmental,environmental,Occupational chemical exposure,ECTO:0000231,,,,,False,False,PMID:15579371,Occupational exposures as triggers of asthma.,SUPPORT,,"The prevalence of occupational asthma is rising, possibly due to the introduction of different chemicals and substances in the workplace. Etiologic agents include organic and inorganic compounds that are encountered in a variety of industries.",This reference explicitly states that occupational exposures to chemicals and substances in the workplace can trigger asthma.
Asthma,MONDO:0004979,environmental,Environmental,environmental[3],base,Asthma has environmental Occupational Exposures,Asthma,MONDO:0004979,has environmental,environmental,Occupational chemical exposure,ECTO:0000231,,,,,False,False,PMID:33104273,Respiratory symptoms of exposure to substances in the workplace among Bulgarian dentists.,SUPPORT,,Dentists are exposed to a variety of airborne chemicals that can act as irritants and sensitizers and may give rise to work-related respiratory symptoms.,This supports the statement by indicating that occupational exposure to airborne chemicals can lead to respiratory symptoms including asthma.
Asthma,MONDO:0004979,environmental,Environmental,environmental[3],base,Asthma has environmental Occupational Exposures,Asthma,MONDO:0004979,has environmental,environmental,Occupational chemical exposure,ECTO:0000231,,,,,False,False,PMID:37971937,"Fatal Occupational Asthma in Cannabis Production - Massachusetts, 2022.",SUPPORT,,"Multiple respiratory hazards have been identified in the cannabis cultivation and production industry, in which occupational asthma and work-related exacerbation of preexisting asthma have been reported.",This reference highlights occupational asthma caused by exposure to respiratory hazards in the cannabis industry.
Asthma,MONDO:0004979,environmental,Environmental,environmental[3],base,Asthma has environmental Occupational Exposures,Asthma,MONDO:0004979,has environmental,environmental,Occupational chemical exposure,ECTO:0000231,,,,,False,False,PMID:19463209,Surfer's asthma.,SUPPORT,,"Common asthma triggers during recreational activities include allergen exposure, concomitant viral infection, and exercise.","Although this reference discusses recreational triggers, the exposure to allergens also supports the idea that similar environmental triggers in occupational settings can lead to asthma."
Asthma,MONDO:0004979,environmental,Environmental,environmental[3],base,Asthma has environmental Occupational Exposures,Asthma,MONDO:0004979,has environmental,environmental,Occupational chemical exposure,ECTO:0000231,,,,,False,False,PMID:36938642,World Trade Center-related asthma: clinical care essentials.,SUPPORT,,Environmental and occupational exposures contribute to its causation. WTC-related or aggravated asthma is considered a World Trace Center (WTC) Health Program certifiable disease.,This supports the statement by acknowledging that occupational exposures can contribute to asthma.
Asthma,MONDO:0004979,environmental,Environmental,environmental[3],base,Asthma has environmental Occupational Exposures,Asthma,MONDO:0004979,has environmental,environmental,Occupational chemical exposure,ECTO:0000231,,,,,False,False,PMID:29427981,Environmental Causes of Asthma.,SUPPORT,,"Low-molecular-weight chemical sensitizers, causes of occupational asthma, also cause asthma in a manner analogous to allergen.",This reference supports that occupational exposures to chemical sensitizers can trigger asthma.
Asthma,MONDO:0004979,treatment,Treatment,treatments[0],base,Asthma has treatment Inhaled Corticosteroid,Asthma,MONDO:0004979,has treatment,treatments,respiratory tract agent therapy,MAXO:0000312,,,,,False,False,PMID:22559870,The role of inhaled corticosteroids in asthma treatment: a health economic perspective.,SUPPORT,,Current guidelines recommend long-term treatment with inhaled corticosteroids (ICS) because of their superior effectiveness in managing the chronic airway inflammation that characterizes persistent asthma.,This literature supports the statement that inhaled corticosteroids reduce inflammation in asthma.
Asthma,MONDO:0004979,treatment,Treatment,treatments[0],base,Asthma has treatment Inhaled Corticosteroid,Asthma,MONDO:0004979,has treatment,treatments,respiratory tract agent therapy,MAXO:0000312,,,,,False,False,PMID:9817746,Airway smooth muscle as a target of glucocorticoid action in the treatment of asthma.,SUPPORT,,Glucocorticoids are highly effective in the control of asthma and suppression of airway inflammation.,"This reference supports the role of glucocorticoids, which includes inhaled corticosteroids, in reducing airway inflammation in asthma."
Asthma,MONDO:0004979,treatment,Treatment,treatments[0],base,Asthma has treatment Inhaled Corticosteroid,Asthma,MONDO:0004979,has treatment,treatments,respiratory tract agent therapy,MAXO:0000312,,,,,False,False,PMID:32868307,Managing adult asthma: The 2019 GINA guidelines.,SUPPORT,,"The 2019 Global Initiative for Asthma (GINA) guidelines recommend that all asthma patients be treated with inhaled corticosteroids taken daily or as needed; this improves symptoms and outcomes, even in those with mild disease.","This guideline indicates that inhaled corticosteroids are recommended for improving asthma outcomes, supporting their role in preventing flare-ups."
Asthma,MONDO:0004979,treatment,Treatment,treatments[0],base,Asthma has treatment Inhaled Corticosteroid,Asthma,MONDO:0004979,has treatment,treatments,respiratory tract agent therapy,MAXO:0000312,,,,,False,False,PMID:37182593,The protective effect of inhaled corticosteroid on lung inflammation and breathing pattern complexity in a rat model of asthma.,SUPPORT,,"Early treatment with inhaled corticosteroids not only diminishes lung inflammation and airway hyper-responsiveness, but also has a protective effect against the reduction of breathing pattern complexity due to asthma.","The findings indicate that early treatment with inhaled corticosteroids reduces lung inflammation and helps prevent further complications, such as reduced breathing pattern complexity, supporting their role in preventive care."
Asthma,MONDO:0004979,treatment,Treatment,treatments[1],base,Asthma has treatment Long-acting Beta Agonist,Asthma,MONDO:0004979,has treatment,treatments,respiratory tract agent therapy,MAXO:0000312,,,,,False,False,PMID:34753370,State-of-the-art beta-adrenoreceptor agonists for the treatment of asthma.,SUPPORT,,"Patients experience significant clinical benefits from therapy with long-acting β2-agonists (LABAs) with efficacy to bronchodilate, and prolonged lung function betterment.","The literature supports that LABAs help in relaxing the muscles around the airways, thereby improving lung function and providing symptomatic relief in asthma management."
Asthma,MONDO:0004979,treatment,Treatment,treatments[1],base,Asthma has treatment Long-acting Beta Agonist,Asthma,MONDO:0004979,has treatment,treatments,respiratory tract agent therapy,MAXO:0000312,,,,,False,False,PMID:37489386,Open and Closed Triple Inhaler Therapy in Patients with Uncontrolled Asthma.,SUPPORT,,"Long-acting muscarinic antagonists (LAMAs) are a class of inhalers that has recently been included as add-on therapy in the GINA guidelines, either in a single inhaler device with inhaled corticosteroids plus long-acting beta2-agonists (ICS + LABA).","Although primarily about LAMAs, the literature acknowledges that LABAs are part of the recommended treatment regimen for asthma, which implies their role in relaxing airway muscles."
Asthma,MONDO:0004979,treatment,Treatment,treatments[1],base,Asthma has treatment Long-acting Beta Agonist,Asthma,MONDO:0004979,has treatment,treatments,respiratory tract agent therapy,MAXO:0000312,,,,,False,False,PMID:32306788,Calcilytics: a non-steroidal replacement for inhaled steroid and SABA/LABA therapy of human asthma?,SUPPORT,,"Contemporary mainstay therapies (inhaled corticosteroids and bronchodilators), prescribed empirically, control symptoms resulting from airways obstruction tolerably well in many patients...","The literature indicates that LABAs, as bronchodilators, help control symptoms related to airway obstruction by relaxing the airway muscles."
Asthma,MONDO:0004979,treatment,Treatment,treatments[2],base,Asthma has treatment Leukotriene Modifier,Asthma,MONDO:0004979,has treatment,treatments,respiratory tract agent therapy,MAXO:0000312,,,,,False,False,PMID:14720013,Recent advances in the management of asthma using leukotriene modifiers.,SUPPORT,,"Leukotriene modifiers increase the therapeutic options for patients with asthma and, based on recent data, it is expected that future guidelines will describe expanded uses for these agents in clinical circumstances where these drugs are effective.",
Asthma,MONDO:0004979,treatment,Treatment,treatments[2],base,Asthma has treatment Leukotriene Modifier,Asthma,MONDO:0004979,has treatment,treatments,respiratory tract agent therapy,MAXO:0000312,,,,,False,False,PMID:11085767,Leukotriene receptor antagonist therapy.,SUPPORT,,Their unique mechanism of action results in a combination of both bronchodilator and anti-inflammatory effects.,
Asthma,MONDO:0004979,treatment,Treatment,treatments[2],base,Asthma has treatment Leukotriene Modifier,Asthma,MONDO:0004979,has treatment,treatments,respiratory tract agent therapy,MAXO:0000312,,,,,False,False,PMID:19180262,Montelukast sodium for exercise-induced asthma.,SUPPORT,,"Cysteinyl leukotrienes, which are derivatives of the 5-lipoxygenase pathway of arachidonic acid metabolism, are important mediators of airway allergic inflammation and have a role in the pathogenetic mechanism of EIB. Montelukast sodium (Singulair, Merck & Co.) is a selective and orally active leukotriene receptor antagonist with demonstrated activity for treating asthma and allergic rhinitis.",
Asthma,MONDO:0004979,treatment,Treatment,treatments[3],base,Asthma has treatment Anti-IgE Therapy,Asthma,MONDO:0004979,has treatment,treatments,respiratory tract agent therapy,MAXO:0000312,,,,,False,False,PMID:29427989,Diagnosis and Management of Severe Asthma.,SUPPORT,,"Severe allergic asthma and severe eosinophilic asthma are two defined phenotypes for which there are efficacious targeted biologic therapies currently available, namely anti-immunoglobulin E (IgE) and anti-interleukin (IL)-5 antibodies, respectively.",This reference confirms that anti-IgE therapy is used to treat severe allergic asthma.
Asthma,MONDO:0004979,treatment,Treatment,treatments[3],base,Asthma has treatment Anti-IgE Therapy,Asthma,MONDO:0004979,has treatment,treatments,respiratory tract agent therapy,MAXO:0000312,,,,,False,False,PMID:20799475,Treatment with a combination of anti-IgE and specific immunotherapy for allergic rhinitis and asthma.,SUPPORT,,"Among these is anti-IgE, which directly targets IgE serum antibodies, thus inhibiting the central mechanism of immediate type hypersensitivity reactions. Application of anti-IgE antibodies effectively reduces IgE serum levels regardless of allergen specificity.",This reference supports that anti-IgE therapy is used in allergic asthma by targeting and reducing IgE.
Asthma,MONDO:0004979,treatment,Treatment,treatments[3],base,Asthma has treatment Anti-IgE Therapy,Asthma,MONDO:0004979,has treatment,treatments,respiratory tract agent therapy,MAXO:0000312,,,,,False,False,PMID:28635659,dIvergEnt: How IgE Axis Contributes to the Continuum of Allergic Asthma and Anti-IgE Therapies.,SUPPORT,,"Blocking IgE with monoclonal antibodies such as omalizumab have demonstrated their efficacy, effectiveness, and safety in treating allergic asthma.","This reference confirms that anti-IgE therapy, specifically using omalizumab, is effective in treating allergic asthma."
Asthma,MONDO:0004979,treatment,Treatment,treatments[3],base,Asthma has treatment Anti-IgE Therapy,Asthma,MONDO:0004979,has treatment,treatments,respiratory tract agent therapy,MAXO:0000312,,,,,False,False,PMID:21114196,Treating moderate-to-severe allergic asthma with anti-IgE monoclonal antibody (omalizumab). An update.,SUPPORT,,"Omalizumab improves quality of life of patients with severe persistent allergic asthma that is inadequately controlled by currently available asthma medications. This therapy is well tolerated and significantly improves symptoms, disease control, reducing asthma exacerbations and the need to use high dosage of inhaled corticosteroids.",This reference further supports the efficacy of anti-IgE therapy (omalizumab) in treating severe allergic asthma by improving symptoms and reducing exacerbations.
Asthma,MONDO:0004979,treatment,Treatment,treatments[4],base,Asthma has treatment Short-acting Beta Agonist,Asthma,MONDO:0004979,has treatment,treatments,respiratory tract agent therapy,MAXO:0000312,,,,,False,False,PMID:34369231,Pharmacology Update: Emergency and Controller Medications for Treatment of Asthma.,SUPPORT,,"Albuterol is the most common fast acting medication for asthma, and it exists in multiple forms, including metered-dose inhaler and nebulized therapy.","Albuterol, a commonly used short-acting beta agonist, is indicated as a fast-acting medication for the relief of asthma symptoms."
