postcomposition_id	descriptor_id	assertion_id	disorder_id	disorder_name	source_file	section	section_index	section_name	section_description	descriptor_path	descriptor_preferred_term	descriptor_term_id	descriptor_term_label	relation_type	relation_index	relation_path	predicate_preferred_term	predicate_term_id	predicate_term_label	value_preferred_term	value_term_id	value_term_label	value_literal	raw_json
516	5417	5940	251	Pars Planitis	Pars_Planitis.yaml	treatments	1	Immunosuppressive Agents	Second-line therapy for chronic or steroid-resistant cases.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	qualifier	2	treatment_term.qualifiers[2]	therapeutic agent	NCIT:C2259	Therapeutic Agent	azathioprine	NCIT:C290	Azathioprine		"{""predicate"": {""preferred_term"": ""therapeutic agent"", ""term"": {""id"": ""NCIT:C2259"", ""label"": ""Therapeutic Agent""}}, ""value"": {""preferred_term"": ""azathioprine"", ""term"": {""id"": ""NCIT:C290"", ""label"": ""Azathioprine""}}}"
517	5417	5940	251	Pars Planitis	Pars_Planitis.yaml	treatments	1	Immunosuppressive Agents	Second-line therapy for chronic or steroid-resistant cases.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	qualifier	3	treatment_term.qualifiers[3]	therapeutic agent	NCIT:C2259	Therapeutic Agent	cyclosporine	NCIT:C406	Cyclosporine		"{""predicate"": {""preferred_term"": ""therapeutic agent"", ""term"": {""id"": ""NCIT:C2259"", ""label"": ""Therapeutic Agent""}}, ""value"": {""preferred_term"": ""cyclosporine"", ""term"": {""id"": ""NCIT:C406"", ""label"": ""Cyclosporine""}}}"
518	5426	5941	251	Pars Planitis	Pars_Planitis.yaml	treatments	2	Biological Therapy	TNF-alpha inhibitors for refractory cases.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	qualifier	0	treatment_term.qualifiers[0]	therapeutic agent	NCIT:C2259	Therapeutic Agent	adalimumab	NCIT:C65216	Adalimumab		"{""predicate"": {""preferred_term"": ""therapeutic agent"", ""term"": {""id"": ""NCIT:C2259"", ""label"": ""Therapeutic Agent""}}, ""value"": {""preferred_term"": ""adalimumab"", ""term"": {""id"": ""NCIT:C65216"", ""label"": ""Adalimumab""}}}"
519	5426	5941	251	Pars Planitis	Pars_Planitis.yaml	treatments	2	Biological Therapy	TNF-alpha inhibitors for refractory cases.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	qualifier	1	treatment_term.qualifiers[1]	therapeutic agent	NCIT:C2259	Therapeutic Agent	infliximab	NCIT:C1789	Infliximab		"{""predicate"": {""preferred_term"": ""therapeutic agent"", ""term"": {""id"": ""NCIT:C2259"", ""label"": ""Therapeutic Agent""}}, ""value"": {""preferred_term"": ""infliximab"", ""term"": {""id"": ""NCIT:C1789"", ""label"": ""Infliximab""}}}"
520	5533	6065	256	Peutz-Jeghers polyp	Peutz_Jeghers_polyp.yaml	pathophysiology	1	mTORC1 pathway hyperactivation	"LKB1-deficient tissues and hamartomas show increased mTORC1 signaling that promotes polyp growth and proliferation.
"	biological_processes[0]	mTORC1 signaling	GO:0031929	TOR signaling	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
521	5563	6093	258	Philadelphia Chromosome-Positive Acute Lymphoblastic Leukemia	Ph_Positive_ALL.yaml	pathophysiology	0	BCR-ABL1 Fusion Oncogene in Lymphoid Progenitors	The t(9;22)(q34;q11) translocation fuses BCR on chromosome 22 with ABL1 on chromosome 9, creating the Philadelphia chromosome. In ALL, the fusion typically produces the p190 BCR-ABL1 protein (compared to p210 in CML), which has enhanced transforming activity in lymphoid cells. The fusion kinase is constitutively active, driving proliferation and survival signaling.	biological_processes[0]	protein tyrosine kinase activity	GO:0004713	protein tyrosine kinase activity	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
522	5564	6094	258	Philadelphia Chromosome-Positive Acute Lymphoblastic Leukemia	Ph_Positive_ALL.yaml	pathophysiology	1	Constitutive Signaling Pathway Activation	BCR-ABL1 activates RAS-MAPK, PI3K-AKT, and JAK-STAT signaling pathways independently of normal growth factor regulation. This drives uncontrolled proliferation and confers resistance to apoptosis, enabling leukemic transformation of B-lymphoid progenitors.	biological_processes[0]	signal transduction	GO:0007165	signal transduction	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
523	5566	6095	258	Philadelphia Chromosome-Positive Acute Lymphoblastic Leukemia	Ph_Positive_ALL.yaml	pathophysiology	2	B-lymphoid Differentiation Block	BCR-ABL1 signaling interferes with normal B-cell development, arresting cells at an immature lymphoblast stage. The resulting cells express B-lineage markers (CD19, CD22) but lack complete B-cell maturation. IKZF1 (Ikaros) deletions, common in Ph+ ALL, further impair B-cell development.	biological_processes[0]	B cell differentiation	GO:0030183	B cell differentiation	modifier	0	biological_processes[0].modifier	modifier						DECREASED	"""DECREASED"""
524	5567	6096	258	Philadelphia Chromosome-Positive Acute Lymphoblastic Leukemia	Ph_Positive_ALL.yaml	pathophysiology	3	Apoptosis Resistance	BCR-ABL1 activates PI3K-AKT signaling, phosphorylating and inactivating pro-apoptotic proteins including BAD. This confers resistance to normal apoptotic signals and contributes to the aggressive clinical behavior of Ph+ ALL.	biological_processes[0]	apoptotic process	GO:0006915	apoptotic process	modifier	0	biological_processes[0].modifier	modifier						DECREASED	"""DECREASED"""
525	5576	6104	258	Philadelphia Chromosome-Positive Acute Lymphoblastic Leukemia	Ph_Positive_ALL.yaml	treatments	0	Tyrosine Kinase Inhibitor plus Chemotherapy	Addition of TKIs (imatinib, dasatinib) to multi-agent chemotherapy dramatically improves remission rates and survival in Ph+ ALL. Dasatinib achieves better CNS penetration. TKIs are continued through all phases of treatment including maintenance.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			dasatinib	CHEBI:49375	dasatinib		"{""preferred_term"": ""dasatinib"", ""term"": {""id"": ""CHEBI:49375"", ""label"": ""dasatinib""}}"
526	5576	6104	258	Philadelphia Chromosome-Positive Acute Lymphoblastic Leukemia	Ph_Positive_ALL.yaml	treatments	0	Tyrosine Kinase Inhibitor plus Chemotherapy	Addition of TKIs (imatinib, dasatinib) to multi-agent chemotherapy dramatically improves remission rates and survival in Ph+ ALL. Dasatinib achieves better CNS penetration. TKIs are continued through all phases of treatment including maintenance.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	therapeutic_agent	1	treatment_term.therapeutic_agent[1]	therapeutic_agent			imatinib	CHEBI:45783	imatinib		"{""preferred_term"": ""imatinib"", ""term"": {""id"": ""CHEBI:45783"", ""label"": ""imatinib""}}"
527	5579	6105	258	Philadelphia Chromosome-Positive Acute Lymphoblastic Leukemia	Ph_Positive_ALL.yaml	treatments	1	Ponatinib	Third-generation TKI with activity against T315I mutation. Used for patients with TKI-resistant mutations or as frontline therapy in combination with chemotherapy for enhanced efficacy.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			ponatinib	CHEBI:78543	ponatinib		"{""preferred_term"": ""ponatinib"", ""term"": {""id"": ""CHEBI:78543"", ""label"": ""ponatinib""}}"
528	5584	6113	259	Phenylketonuria	Phenylketonuria.yaml	computational_models	0	Multi-compartment PKU FBA Model	Three-compartment FBA model with explicit blood-brain barrier transport for aromatic amino acids	perturbations[0]	PAH	hgnc:8582	PAH	modifier	0	perturbations[0].modifier	modifier						ABSENT	"""ABSENT"""
529	5585	6114	259	Phenylketonuria	Phenylketonuria.yaml	computational_models	1	Recon3D with PAH knockout	Human genome-scale metabolic model simulating phenylalanine hydroxylase deficiency	perturbations[0]	PAH	hgnc:8582	PAH	modifier	0	perturbations[0].modifier	modifier						ABSENT	"""ABSENT"""
530	5604	6148	260	Pheochromocytoma and Paraganglioma	Pheochromocytoma_Paraganglioma.yaml	pathophysiology	0	Succinate Dehydrogenase Complex Dysfunction	Mutations in SDHx genes (SDHA, SDHB, SDHC, SDHD, SDHAF2) impair mitochondrial complex II function, leading to succinate accumulation. Succinate acts as an oncometabolite, inhibiting alpha-ketoglutarate-dependent dioxygenases and causing pseudohypoxia and epigenetic dysregulation.	biological_processes[0]	succinate dehydrogenase activity	GO:0000104	succinate dehydrogenase activity	modifier	0	biological_processes[0].modifier	modifier						DECREASED	"""DECREASED"""
531	5606	6149	260	Pheochromocytoma and Paraganglioma	Pheochromocytoma_Paraganglioma.yaml	pathophysiology	1	Pseudohypoxia and HIF Activation	SDHx and VHL mutations cause constitutive stabilization of hypoxia-inducible factors (HIF1/2) under normoxic conditions. This pseudohypoxic state activates genes promoting angiogenesis, glycolysis, and cell survival, driving tumorigenesis.	biological_processes[0]	response to hypoxia	GO:0001666	response to hypoxia	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
532	5607	6150	260	Pheochromocytoma and Paraganglioma	Pheochromocytoma_Paraganglioma.yaml	pathophysiology	2	RET Proto-Oncogene Activation	Germline RET mutations in MEN2 syndrome cause pheochromocytoma through constitutive receptor tyrosine kinase activation. RET-driven pheochromocytomas have distinct catecholamine profiles (epinephrine-predominant) compared to SDHx-related tumors.	biological_processes[0]	receptor signaling protein tyrosine kinase activity	GO:0004716	receptor signaling protein tyrosine kinase activity	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
533	5608	6151	260	Pheochromocytoma and Paraganglioma	Pheochromocytoma_Paraganglioma.yaml	pathophysiology	3	Catecholamine Hypersecretion	Secreting PPGLs produce excess catecholamines (norepinephrine, epinephrine, dopamine), causing characteristic symptoms. The catecholamine profile provides clues to underlying genetics: norepinephrine-predominant suggests SDHx/VHL, epinephrine-predominant suggests RET/NF1.	biological_processes[0]	catecholamine biosynthetic process	GO:0042423	catecholamine biosynthetic process	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
534	5703	6269	266	Polycythemia Vera	Polycythemia_Vera.yaml	pathophysiology	0	JAK2 V617F Constitutive Activation	The JAK2 V617F mutation in the pseudokinase domain eliminates auto-inhibition, causing constitutive JAK2 tyrosine kinase activity. This renders erythroid progenitors hypersensitive to or independent of erythropoietin, driving uncontrolled red blood cell production.	biological_processes[0]	protein tyrosine kinase activity	GO:0004713	protein tyrosine kinase activity	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
535	5705	6270	266	Polycythemia Vera	Polycythemia_Vera.yaml	pathophysiology	1	STAT5 Hyperactivation	Constitutive JAK2 activation leads to sustained STAT5 phosphorylation and transcriptional activation of genes promoting erythroid proliferation and survival, including BCL-XL and cyclin D1.	biological_processes[0]	JAK-STAT signaling pathway	GO:0007259	JAK-STAT cascade	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
536	5706	6271	266	Polycythemia Vera	Polycythemia_Vera.yaml	pathophysiology	2	Erythropoietin-Independent Erythropoiesis	JAK2 V617F-mutant erythroid progenitors can proliferate and differentiate in the absence of erythropoietin, forming endogenous erythroid colonies (EEC) in culture. This erythropoietin independence is a diagnostic hallmark of PV.	biological_processes[0]	erythrocyte differentiation	GO:0030218	erythrocyte differentiation	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
537	5707	6272	266	Polycythemia Vera	Polycythemia_Vera.yaml	pathophysiology	3	Hyperviscosity and Thrombosis Risk	Elevated red blood cell mass increases blood viscosity and promotes thrombosis. The prothrombotic state is multifactorial, including abnormal red cell interactions, platelet activation, and endothelial dysfunction.	biological_processes[0]	blood coagulation	GO:0007596	blood coagulation	modifier	0	biological_processes[0].modifier	modifier						ABNORMAL	"""ABNORMAL"""
538	5717	6282	266	Polycythemia Vera	Polycythemia_Vera.yaml	treatments	2	Hydroxyurea	First-line cytoreductive therapy for high-risk PV patients (age >60 years or prior thrombosis). Reduces all three cell lines and decreases thrombotic events.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			hydroxyurea	CHEBI:44423	hydroxyurea		"{""preferred_term"": ""hydroxyurea"", ""term"": {""id"": ""CHEBI:44423"", ""label"": ""hydroxyurea""}}"
539	5719	6283	266	Polycythemia Vera	Polycythemia_Vera.yaml	treatments	3	Ruxolitinib	JAK1/JAK2 inhibitor approved for PV inadequately controlled by hydroxyurea. Provides excellent control of hematocrit, reduces spleen size, and markedly improves symptom burden including pruritus and fatigue.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			ruxolitinib	CHEBI:66919	ruxolitinib		"{""preferred_term"": ""ruxolitinib"", ""term"": {""id"": ""CHEBI:66919"", ""label"": ""ruxolitinib""}}"
540	5809	6392	272	Primary Myelofibrosis	Primary_Myelofibrosis.yaml	pathophysiology	0	JAK-STAT Pathway Hyperactivation	Driver mutations in JAK2, CALR, or MPL all converge on constitutive activation of JAK-STAT signaling. JAK2 V617F directly activates the kinase; CALR and MPL mutations lead to activation of MPL receptor signaling.	biological_processes[0]	JAK-STAT signaling pathway	GO:0007259	JAK-STAT cascade	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
541	5811	6393	272	Primary Myelofibrosis	Primary_Myelofibrosis.yaml	pathophysiology	1	Abnormal Megakaryopoiesis	Driver mutations cause aberrant megakaryocyte proliferation and maturation. Megakaryocytes show characteristic atypia with clustering, abnormal lobation, and defective platelet production.	biological_processes[0]	megakaryocyte differentiation	GO:0030219	megakaryocyte differentiation	modifier	0	biological_processes[0].modifier	modifier						ABNORMAL	"""ABNORMAL"""
542	5812	6394	272	Primary Myelofibrosis	Primary_Myelofibrosis.yaml	pathophysiology	2	Cytokine-Mediated Marrow Fibrosis	Atypical megakaryocytes release profibrotic cytokines including TGF-beta, PDGF, and bFGF, stimulating marrow stromal cells to deposit reticulin and collagen fibers. Progressive fibrosis replaces normal hematopoietic tissue.	biological_processes[0]	extracellular matrix organization	GO:0030198	extracellular matrix organization	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
543	5814	6395	272	Primary Myelofibrosis	Primary_Myelofibrosis.yaml	pathophysiology	3	Extramedullary Hematopoiesis	As bone marrow function declines due to fibrosis, hematopoiesis shifts to spleen, liver, and other sites. This causes massive splenomegaly and hepatomegaly with associated symptoms.	biological_processes[0]	hematopoiesis	GO:0030097	hemopoiesis	modifier	0	biological_processes[0].modifier	modifier						ABNORMAL	"""ABNORMAL"""
544	5821	6404	272	Primary Myelofibrosis	Primary_Myelofibrosis.yaml	treatments	0	Ruxolitinib	JAK1/JAK2 inhibitor approved for intermediate-2 and high-risk PMF. Provides marked reduction in spleen size and constitutional symptoms but does not significantly alter disease course or prevent leukemic transformation.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			ruxolitinib	CHEBI:66919	ruxolitinib		"{""preferred_term"": ""ruxolitinib"", ""term"": {""id"": ""CHEBI:66919"", ""label"": ""ruxolitinib""}}"
545	5825	6407	272	Primary Myelofibrosis	Primary_Myelofibrosis.yaml	treatments	3	Hydroxyurea	Cytoreductive therapy for symptomatic splenomegaly or thrombocytosis. Provides modest benefit but does not address constitutional symptoms as effectively as JAK inhibitors.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			hydroxyurea	CHEBI:44423	hydroxyurea		"{""preferred_term"": ""hydroxyurea"", ""term"": {""id"": ""CHEBI:44423"", ""label"": ""hydroxyurea""}}"
546	5827	6408	272	Primary Myelofibrosis	Primary_Myelofibrosis.yaml	treatments	4	Anagrelide	Platelet-lowering agent used for thrombocytosis when present. Selective megakaryocyte inhibitor.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			anagrelide	CHEBI:142290	anagrelide		"{""preferred_term"": ""anagrelide"", ""term"": {""id"": ""CHEBI:142290"", ""label"": ""anagrelide""}}"
547	5894	6483	276	Proteus syndrome	Proteus_syndrome.yaml	pathophysiology	1	Elevated PI3K/AKT signaling in AKT1-mutant cells	"AKT1 p.E17K drives increased PI3K/AKT pathway activity in mutation-positive cells, promoting downstream overgrowth signals.
"	biological_processes[0]	phosphatidylinositol 3-kinase/protein kinase B signal transduction	GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
548	5895	6484	276	Proteus syndrome	Proteus_syndrome.yaml	pathophysiology	2	Increased pAKT signaling in AKT1-mutant lesion cells	"Lesion cells harboring AKT1 p.E17K show increased pAKT signaling within hyperplastic regions.
"	biological_processes[0]	protein phosphorylation	GO:0006468	protein phosphorylation	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
549	5896	6485	276	Proteus syndrome	Proteus_syndrome.yaml	pathophysiology	3	Non-cell-autonomous pAKT activation in adjacent cells	"AKT1-mutant clones can induce increased pAKT signaling in nearby mutation-negative cells, consistent with non-cell-autonomous lesion propagation.
"	biological_processes[0]	cell-cell signaling	GO:0007267	cell-cell signaling	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
550	5898	6486	276	Proteus syndrome	Proteus_syndrome.yaml	pathophysiology	4	AKT overactivation induces excessive vasculogenesis	"AKT1 activation increases vascular connectivity and promotes vasculogenesis with enhanced vascular sprouting.
"	biological_processes[0]	vasculogenesis	GO:0001570	vasculogenesis	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
551	5899	6486	276	Proteus syndrome	Proteus_syndrome.yaml	pathophysiology	4	AKT overactivation induces excessive vasculogenesis	"AKT1 activation increases vascular connectivity and promotes vasculogenesis with enhanced vascular sprouting.
"	biological_processes[1]	angiogenesis	GO:0001525	angiogenesis	modifier	0	biological_processes[1].modifier	modifier						INCREASED	"""INCREASED"""
552	5901	6487	276	Proteus syndrome	Proteus_syndrome.yaml	pathophysiology	5	Mural cell dysfunction destabilizes vascular connections	"AKT-driven vascular malformations include dysfunctional PDGFRβ+ mural cells with impaired matrix secretion, contributing to unstable vessel connections.
"	biological_processes[0]	extracellular matrix organization	GO:0030198	extracellular matrix organization	modifier	0	biological_processes[0].modifier	modifier						DECREASED	"""DECREASED"""
553	5924	6512	276	Proteus syndrome	Proteus_syndrome.yaml	treatments	0	AKT inhibitor (miransertib/ARQ 092)	Allosteric pan-AKT inhibitor used to suppress AKT signaling and evaluated clinically for symptom and overgrowth control in Proteus syndrome.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	qualifier	0	treatment_term.qualifiers[0]	therapeutic agent	NCIT:C2259	Therapeutic Agent	miransertib	NCIT:C99172	Miransertib		"{""predicate"": {""preferred_term"": ""therapeutic agent"", ""term"": {""id"": ""NCIT:C2259"", ""label"": ""Therapeutic Agent""}}, ""value"": {""preferred_term"": ""miransertib"", ""term"": {""id"": ""NCIT:C99172"", ""label"": ""Miransertib""}}}"
554	5942	6553	279	Psoriatic Arthritis	Psoriatic_Arthritis.yaml	pathophysiology	1	Cytokine Pathway Activation	Dysregulated cytokine signaling, particularly IL-23/IL-17 and TNF pathways, sustains inflammatory responses in affected tissues.	biological_processes[0]	cytokine-mediated signaling pathway	GO:0019221	cytokine-mediated signaling pathway	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
555	5950	6562	280	Pulmonary_hypertension	Pulmonary_hypertension.yaml	diagnosis	1	Right Heart Catheterization		diagnosis_term	right heart catheterization	MAXO:0035118	cardiac catheterization	located_in	0	diagnosis_term.located_in	located_in			right cardiac chamber	UBERON:0035554	right cardiac chamber		"{""preferred_term"": ""right cardiac chamber"", ""term"": {""id"": ""UBERON:0035554"", ""label"": ""right cardiac chamber""}}"
556	5993	6604	281	RET Fusion-Positive Thyroid Cancer	RET_Fusion_Thyroid_Cancer.yaml	pathophysiology	0	RET Fusion and Constitutive Kinase Activation	Chromosomal rearrangements fuse the RET tyrosine kinase domain with upstream partners that provide dimerization domains. This creates constitutively active chimeric proteins that signal independently of RET ligands (GDNF family members).	biological_processes[0]	receptor signaling protein tyrosine kinase activity	GO:0004716	receptor signaling protein tyrosine kinase activity	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
557	5995	6605	281	RET Fusion-Positive Thyroid Cancer	RET_Fusion_Thyroid_Cancer.yaml	pathophysiology	1	RAS-MAPK Pathway Activation	Constitutive RET kinase activation drives the RAS-RAF-MEK-ERK signaling cascade, promoting uncontrolled thyroid follicular cell proliferation. This is a major effector of RET-mediated thyroid tumorigenesis.	biological_processes[0]	MAPK cascade	GO:0000165	MAPK cascade	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
558	5996	6606	281	RET Fusion-Positive Thyroid Cancer	RET_Fusion_Thyroid_Cancer.yaml	pathophysiology	2	PI3K-AKT Pathway Activation	RET activation recruits PI3K and stimulates AKT-mTOR signaling, promoting cell survival and resistance to apoptosis. Combined with MAPK activation, this drives thyroid cancer progression.	biological_processes[0]	phosphatidylinositol 3-kinase signaling	GO:0014065	phosphatidylinositol 3-kinase signaling	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
559	6004	6614	281	RET Fusion-Positive Thyroid Cancer	RET_Fusion_Thyroid_Cancer.yaml	treatments	4	Lenvatinib or Sorafenib	Multi-kinase inhibitors approved for radioiodine-refractory differentiated thyroid cancer. May be used but selective RET inhibitors are preferred for RET fusion-positive tumors.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			lenvatinib	CHEBI:85994	lenvatinib		"{""preferred_term"": ""lenvatinib"", ""term"": {""id"": ""CHEBI:85994"", ""label"": ""lenvatinib""}}"
560	6008	6622	282	RET-Rearranged Non-Small Cell Lung Cancer	RET_Rearranged_NSCLC.yaml	pathophysiology	0	RET Gene Rearrangement	RET rearrangements result from chromosomal inversions or translocations that fuse the RET kinase domain (10q11.21) to an N-terminal partner gene. The partner gene provides a dimerization domain, causing constitutive RET kinase activation independent of ligand. RET normally signals through GDNF family ligands and GFR-alpha co-receptors.	biological_processes[0]	protein kinase activity	GO:0004672	protein kinase activity	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
561	6009	6623	282	RET-Rearranged Non-Small Cell Lung Cancer	RET_Rearranged_NSCLC.yaml	pathophysiology	1	Constitutive RET Signaling	RET fusion proteins are constitutively dimerized and auto-phosphorylated, activating downstream signaling including RAS-MAPK, PI3K-AKT, and PLCgamma pathways. RET also activates SRC family kinases and JAK-STAT signaling.	biological_processes[0]	MAPK cascade	GO:0000165	MAPK cascade	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
562	6010	6623	282	RET-Rearranged Non-Small Cell Lung Cancer	RET_Rearranged_NSCLC.yaml	pathophysiology	1	Constitutive RET Signaling	RET fusion proteins are constitutively dimerized and auto-phosphorylated, activating downstream signaling including RAS-MAPK, PI3K-AKT, and PLCgamma pathways. RET also activates SRC family kinases and JAK-STAT signaling.	biological_processes[1]	phosphatidylinositol 3-kinase signaling	GO:0014065	phosphatidylinositol 3-kinase signaling	modifier	0	biological_processes[1].modifier	modifier						INCREASED	"""INCREASED"""
563	6011	6624	282	RET-Rearranged Non-Small Cell Lung Cancer	RET_Rearranged_NSCLC.yaml	pathophysiology	2	Oncogene Addiction	RET-rearranged tumors exhibit oncogene addiction, becoming dependent on continued RET signaling for survival. Selective RET inhibition leads to rapid and durable tumor responses.	biological_processes[0]	cell population proliferation	GO:0008283	cell population proliferation	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
564	6012	6625	282	RET-Rearranged Non-Small Cell Lung Cancer	RET_Rearranged_NSCLC.yaml	pathophysiology	3	RET Inhibitor Resistance	Resistance to selective RET inhibitors can develop through secondary RET kinase mutations (G810R/S/C solvent front mutations, V804L/M gatekeeper), RET amplification, or bypass pathway activation (MET, KRAS, BRAF). Solvent front mutations are the most common resistance mechanism.	biological_processes[0]	response to drug	GO:0042493	response to drug	modifier	0	biological_processes[0].modifier	modifier						ABNORMAL	"""ABNORMAL"""
565	6024	6642	283	ROS1-Rearranged Non-Small Cell Lung Cancer	ROS1_Rearranged_NSCLC.yaml	pathophysiology	0	ROS1 Gene Rearrangement	ROS1 rearrangements result from chromosomal translocations that fuse the ROS1 kinase domain (6q22) to an N-terminal partner gene. The partner provides a dimerization domain, causing constitutive ROS1 kinase activation independent of ligand. ROS1 shares ~49% amino acid identity with ALK in the kinase domain, explaining cross-sensitivity to ALK inhibitors.	biological_processes[0]	protein kinase activity	GO:0004672	protein kinase activity	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
566	6025	6643	283	ROS1-Rearranged Non-Small Cell Lung Cancer	ROS1_Rearranged_NSCLC.yaml	pathophysiology	1	Constitutive ROS1 Signaling	ROS1 fusion proteins are constitutively dimerized and auto-phosphorylated, activating downstream signaling including RAS-MAPK, PI3K-AKT, and JAK-STAT3 pathways. These pathways promote cell proliferation, survival, and migration. ROS1 shares significant kinase domain homology with ALK.	biological_processes[0]	MAPK cascade	GO:0000165	MAPK cascade	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
567	6026	6643	283	ROS1-Rearranged Non-Small Cell Lung Cancer	ROS1_Rearranged_NSCLC.yaml	pathophysiology	1	Constitutive ROS1 Signaling	ROS1 fusion proteins are constitutively dimerized and auto-phosphorylated, activating downstream signaling including RAS-MAPK, PI3K-AKT, and JAK-STAT3 pathways. These pathways promote cell proliferation, survival, and migration. ROS1 shares significant kinase domain homology with ALK.	biological_processes[1]	phosphatidylinositol 3-kinase signaling	GO:0014065	phosphatidylinositol 3-kinase signaling	modifier	0	biological_processes[1].modifier	modifier						INCREASED	"""INCREASED"""
568	6027	6643	283	ROS1-Rearranged Non-Small Cell Lung Cancer	ROS1_Rearranged_NSCLC.yaml	pathophysiology	1	Constitutive ROS1 Signaling	ROS1 fusion proteins are constitutively dimerized and auto-phosphorylated, activating downstream signaling including RAS-MAPK, PI3K-AKT, and JAK-STAT3 pathways. These pathways promote cell proliferation, survival, and migration. ROS1 shares significant kinase domain homology with ALK.	biological_processes[2]	JAK-STAT cascade	GO:0007259	JAK-STAT cascade	modifier	0	biological_processes[2].modifier	modifier						INCREASED	"""INCREASED"""
569	6028	6644	283	ROS1-Rearranged Non-Small Cell Lung Cancer	ROS1_Rearranged_NSCLC.yaml	pathophysiology	2	Oncogene Addiction	ROS1-rearranged tumors exhibit oncogene addiction, becoming dependent on continued ROS1 signaling for survival. ROS1 inhibition leads to dramatic tumor responses, often within days to weeks of starting therapy.	biological_processes[0]	cell population proliferation	GO:0008283	cell population proliferation	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
570	6029	6645	283	ROS1-Rearranged Non-Small Cell Lung Cancer	ROS1_Rearranged_NSCLC.yaml	pathophysiology	3	ROS1 Inhibitor Resistance	Resistance to ROS1 inhibitors develops through ROS1-dependent mechanisms (secondary mutations like G2032R, D2033N, L2026M) or ROS1-independent bypass pathways (MET amplification, KRAS mutations, EGFR activation). The G2032R solvent front mutation is the most common and confers resistance to crizotinib.	biological_processes[0]	response to drug	GO:0042493	response to drug	modifier	0	biological_processes[0].modifier	modifier						ABNORMAL	"""ABNORMAL"""
